# n=270
z c strct
-6.500199e-01 1.361468e-01 aus1
-6.466932e-01 1.266825e-01 aus1
-6.433665e-01 1.106855e-01 aus1
-6.400399e-01 6.879064e-02 aus1
-6.367132e-01 3.499688e-02 aus1
-6.333865e-01 3.347263e-02 aus1
-6.300598e-01 3.344198e-02 aus1
-6.267331e-01 3.344141e-02 aus1
-6.234064e-01 3.344140e-02 aus1
-6.200797e-01 3.344140e-02 aus1
-6.167530e-01 3.344140e-02 aus1
-6.134263e-01 3.344140e-02 aus1
-6.100996e-01 3.344140e-02 aus1
-6.067729e-01 3.344140e-02 aus1
-6.034462e-01 3.344140e-02 aus1
-6.001196e-01 3.344140e-02 aus1
-5.967929e-01 3.344140e-02 aus1
-5.934662e-01 3.344140e-02 aus1
-5.901395e-01 3.344140e-02 aus1
-5.868128e-01 3.344140e-02 aus1
-5.834861e-01 3.344140e-02 aus1
-5.801594e-01 3.344140e-02 aus1
-5.768327e-01 3.344140e-02 aus1
-5.735060e-01 3.344140e-02 aus1
-5.701793e-01 3.344140e-02 aus1
-5.668526e-01 3.344140e-02 aus1
-5.635260e-01 3.344140e-02 aus1
-5.601993e-01 3.344140e-02 aus1
-5.568726e-01 3.344140e-02 aus1
-5.535459e-01 3.344140e-02 aus1
-5.502192e-01 3.344140e-02 aus1
-5.468925e-01 3.344140e-02 aus1
-5.435658e-01 3.344140e-02 aus1
-5.402391e-01 3.344140e-02 aus1
-5.369124e-01 3.344140e-02 aus1
-5.335857e-01 3.344140e-02 aus1
-5.302590e-01 3.344140e-02 aus1
-5.269323e-01 3.344140e-02 aus1
-5.236057e-01 3.344140e-02 aus1
-5.202790e-01 3.344140e-02 aus1
-5.169523e-01 3.344140e-02 aus1
-5.136256e-01 3.344140e-02 aus1
-5.102989e-01 3.344140e-02 aus1
-5.069722e-01 3.344140e-02 aus1
-5.036455e-01 3.344140e-02 aus1
-5.003188e-01 3.344140e-02 aus1
-4.969921e-01 3.344140e-02 aus1
-4.936654e-01 3.344140e-02 aus1
-4.903387e-01 3.344140e-02 aus1
-4.870121e-01 3.344140e-02 aus1
-4.836854e-01 3.344140e-02 aus1
-4.803587e-01 3.344140e-02 aus1
-4.770320e-01 3.344140e-02 aus1
-4.737053e-01 3.344140e-02 aus1
-4.703786e-01 3.344140e-02 aus1
-4.670519e-01 3.344140e-02 aus1
-4.637252e-01 3.344140e-02 aus1
-4.603985e-01 3.344140e-02 aus1
-4.570718e-01 3.344140e-02 aus1
-4.537451e-01 3.344140e-02 aus1
-4.504184e-01 3.344140e-02 aus1
-4.470918e-01 3.344140e-02 aus1
-4.437651e-01 3.344140e-02 aus1
-4.404384e-01 3.344140e-02 aus1
-4.371117e-01 3.344140e-02 aus1
-4.337850e-01 3.344140e-02 aus1
-4.304583e-01 3.344140e-02 aus1
-4.271316e-01 3.344140e-02 aus1
-4.238049e-01 3.344140e-02 aus1
-4.204782e-01 3.344140e-02 aus1
-4.171515e-01 3.344140e-02 aus1
-4.138248e-01 3.344140e-02 aus1
-4.104982e-01 3.344140e-02 aus1
-4.071715e-01 3.344140e-02 aus1
-4.038448e-01 3.344140e-02 aus1
-4.005181e-01 3.344140e-02 aus1
-3.971914e-01 3.344140e-02 aus1
-3.938647e-01 3.344140e-02 aus1
-3.905380e-01 3.344140e-02 aus1
-3.872113e-01 3.344140e-02 aus1
-3.838846e-01 3.344140e-02 aus1
-3.805579e-01 3.344140e-02 aus1
-3.772312e-01 3.344140e-02 aus1
-3.739045e-01 3.344140e-02 aus1
-3.705779e-01 3.344140e-02 aus1
-3.672512e-01 3.344140e-02 aus1
-3.639245e-01 3.344140e-02 aus1
-3.605978e-01 3.344140e-02 aus1
-3.572711e-01 3.344140e-02 aus1
-3.539444e-01 3.344140e-02 aus1
-3.506177e-01 3.344140e-02 aus1
-3.472910e-01 3.344141e-02 aus1
-3.439643e-01 3.344168e-02 aus1
-3.406376e-01 3.344956e-02 aus1
-3.373109e-01 3.363002e-02 aus1
-3.339843e-01 3.639295e-02 aus1
-3.306576e-01 5.126050e-02 aus1
-3.306576e-01 2.169188e-05 fer1
-3.305114e-01 2.169173e-05 fer1
-3.303653e-01 2.169158e-05 fer1
-3.302192e-01 2.169143e-05 fer1
-3.300730e-01 2.169128e-05 fer1
-3.299269e-01 2.169113e-05 fer1
-3.297808e-01 2.169098e-05 fer1
-3.296347e-01 2.169083e-05 fer1
-3.294885e-01 2.169068e-05 fer1
-3.293424e-01 2.169053e-05 fer1
-3.293424e-01 5.125873e-02 aus2
-3.260227e-01 3.641306e-02 aus2
-3.227030e-01 3.363403e-02 aus2
-3.193833e-01 3.344990e-02 aus2
-3.160636e-01 3.344169e-02 aus2
-3.127439e-01 3.344141e-02 aus2
-3.094242e-01 3.344140e-02 aus2
-3.061045e-01 3.344140e-02 aus2
-3.027848e-01 3.344140e-02 aus2
-2.994651e-01 3.344140e-02 aus2
-2.961454e-01 3.344140e-02 aus2
-2.928257e-01 3.344140e-02 aus2
-2.895060e-01 3.344140e-02 aus2
-2.861862e-01 3.344140e-02 aus2
