# n=60
# ti=5 tf=1000 tstep=5 ntime=200
z c strct
-5.118367e-01 8.078027e-02 aust
-4.983673e-01 8.013757e-02 aust
-4.848980e-01 7.942485e-02 aust
-4.714286e-01 7.863799e-02 aust
-4.579592e-01 7.777229e-02 aust
-4.444898e-01 7.682246e-02 aust
-4.310204e-01 7.578253e-02 aust
-4.175510e-01 7.464581e-02 aust
-4.040816e-01 7.340484e-02 aust
-3.906122e-01 7.205139e-02 aust
-3.771429e-01 7.057647e-02 aust
-3.636735e-01 6.897044e-02 aust
-3.502041e-01 6.722325e-02 aust
-3.367347e-01 6.532496e-02 aust
-3.232653e-01 6.326655e-02 aust
-3.097959e-01 6.104139e-02 aust
-2.963265e-01 5.864750e-02 aust
-2.828571e-01 5.609113e-02 aust
-2.693878e-01 5.339167e-02 aust
-2.559184e-01 5.058800e-02 aust
-2.424490e-01 4.774482e-02 aust
-2.289796e-01 4.495572e-02 aust
-2.155102e-01 4.233754e-02 aust
-2.020408e-01 4.001102e-02 aust
-1.885714e-01 3.807063e-02 aust
-1.751020e-01 3.655741e-02 aust
-1.616327e-01 3.545199e-02 aust
-1.481633e-01 3.469086e-02 aust
-1.346939e-01 3.419278e-02 aust
-1.212245e-01 3.388045e-02 aust
-1.077551e-01 3.369146e-02 aust
-9.428571e-02 3.358055e-02 aust
-8.081633e-02 3.351718e-02 aust
-6.734694e-02 3.348185e-02 aust
-5.387755e-02 3.346259e-02 aust
-4.040816e-02 3.345235e-02 aust
-2.693878e-02 3.344709e-02 aust
-1.346939e-02 3.344459e-02 aust
0.000000e+00 3.344376e-02 aust
-1.160000e+00 7.988453e-05 mart
-1.104444e+00 7.988088e-05 mart
-1.048889e+00 7.986992e-05 mart
-9.933333e-01 7.985167e-05 mart
-9.377778e-01 7.982613e-05 mart
-8.822222e-01 7.979331e-05 mart
-8.266667e-01 7.975322e-05 mart
-7.711111e-01 7.970588e-05 mart
-7.155556e-01 7.965131e-05 mart
-6.600000e-01 7.958952e-05 mart
-6.600000e-01 8.210704e-02 aust
-6.465306e-01 8.208370e-02 aust
-6.330612e-01 8.201431e-02 aust
-6.195918e-01 8.189861e-02 aust
-6.061224e-01 8.173613e-02 aust
-5.926531e-01 8.152619e-02 aust
-5.791837e-01 8.126788e-02 aust
-5.657143e-01 8.096008e-02 aust
-5.522449e-01 8.060142e-02 aust
-5.387755e-01 8.019026e-02 aust
-5.253061e-01 7.972471e-02 aust
-5.118367e-01 7.920257e-02 aust
-4.983673e-01 7.862132e-02 aust
-4.848980e-01 7.797810e-02 aust
-4.714286e-01 7.726967e-02 aust
-4.579592e-01 7.649238e-02 aust
-4.444898e-01 7.564215e-02 aust
-4.310204e-01 7.471441e-02 aust
-4.175510e-01 7.370408e-02 aust
-4.040816e-01 7.260558e-02 aust
-3.906122e-01 7.141277e-02 aust
-3.771429e-01 7.011900e-02 aust
-3.636735e-01 6.871720e-02 aust
-3.502041e-01 6.720000e-02 aust
-3.367347e-01 6.555997e-02 aust
-3.232653e-01 6.379017e-02 aust
-3.097959e-01 6.188480e-02 aust
-2.963265e-01 5.984039e-02 aust
-2.828571e-01 5.765757e-02 aust
-2.693878e-01 5.534350e-02 aust
-2.559184e-01 5.291522e-02 aust
-2.424490e-01 5.040360e-02 aust
-2.289796e-01 4.785715e-02 aust
-2.155102e-01 4.534387e-02 aust
-2.020408e-01 4.294839e-02 aust
-1.885714e-01 4.076166e-02 aust
-1.751020e-01 3.886349e-02 aust
-1.616327e-01 3.730380e-02 aust
-1.481633e-01 3.609172e-02 aust
-1.346939e-01 3.519838e-02 aust
-1.212245e-01 3.457067e-02 aust
-1.077551e-01 3.414755e-02 aust
-9.428571e-02 3.387229e-02 aust
-8.081633e-02 3.369862e-02 aust
-6.734694e-02 3.359196e-02 aust
-5.387755e-02 3.352809e-02 aust
-4.040816e-02 3.349089e-02 aust
-2.693878e-02 3.347011e-02 aust
-1.346939e-02 3.345960e-02 aust
0.000000e+00 3.345609e-02 aust
-1.160000e+00 7.624625e-05 mart
-1.104444e+00 7.624324e-05 mart
-1.048889e+00 7.623420e-05 mart
-9.933333e-01 7.621915e-05 mart
-9.377778e-01 7.619808e-05 mart
-8.822222e-01 7.617100e-05 mart
-8.266667e-01 7.613793e-05 mart
-7.711111e-01 7.609887e-05 mart
-7.155556e-01 7.605383e-05 mart
-6.600000e-01 7.600283e-05 mart
-6.600000e-01 8.051283e-02 aust
-6.465306e-01 8.049257e-02 aust
-6.330612e-01 8.042964e-02 aust
-6.195918e-01 8.032380e-02 aust
-6.061224e-01 8.017466e-02 aust
-5.926531e-01 7.998167e-02 aust
-5.791837e-01 7.974406e-02 aust
-5.657143e-01 7.946091e-02 aust
-5.522449e-01 7.913107e-02 aust
-5.387755e-01 7.875320e-02 aust
-5.253061e-01 7.832574e-02 aust
-5.118367e-01 7.784687e-02 aust
-4.983673e-01 7.731455e-02 aust
-4.848980e-01 7.672645e-02 aust
-4.714286e-01 7.607995e-02 aust
-4.579592e-01 7.537212e-02 aust
-4.444898e-01 7.459969e-02 aust
-4.310204e-01 7.375906e-02 aust
-4.175510e-01 7.284622e-02 aust
-4.040816e-01 7.185680e-02 aust
-3.906122e-01 7.078605e-02 aust
-3.771429e-01 6.962885e-02 aust
-3.636735e-01 6.837977e-02 aust
-3.502041e-01 6.703315e-02 aust
-3.367347e-01 6.558329e-02 aust
-3.232653e-01 6.402471e-02 aust
-3.097959e-01 6.235261e-02 aust
-2.963265e-01 6.056350e-02 aust
-2.828571e-01 5.865617e-02 aust
-2.693878e-01 5.663308e-02 aust
-2.559184e-01 5.450222e-02 aust
-2.424490e-01 5.227946e-02 aust
-2.289796e-01 4.999117e-02 aust
-2.155102e-01 4.767660e-02 aust
-2.020408e-01 4.538890e-02 aust
-1.885714e-01 4.319308e-02 aust
-1.751020e-01 4.115952e-02 aust
-1.616327e-01 3.935307e-02 aust
-1.481633e-01 3.782028e-02 aust
-1.346939e-01 3.658016e-02 aust
-1.212245e-01 3.562256e-02 aust
-1.077551e-01 3.491460e-02 aust
-9.428571e-02 3.441127e-02 aust
-8.081633e-02 3.406556e-02 aust
-6.734694e-02 3.383533e-02 aust
-5.387755e-02 3.368641e-02 aust
-4.040816e-02 3.359320e-02 aust
-2.693878e-02 3.353773e-02 aust
-1.346939e-02 3.350835e-02 aust
0.000000e+00 3.349856e-02 aust
-1.160000e+00 7.320957e-05 mart
-1.104444e+00 7.320703e-05 mart
-1.048889e+00 7.319941e-05 mart
-9.933333e-01 7.318672e-05 mart
-9.377778e-01 7.316896e-05 mart
-8.822222e-01 7.314612e-05 mart
-8.266667e-01 7.311823e-05 mart
-7.711111e-01 7.308529e-05 mart
-7.155556e-01 7.304731e-05 mart
-6.600000e-01 7.300430e-05 mart
-6.600000e-01 7.913031e-02 aust
-6.465306e-01 7.911245e-02 aust
-6.330612e-01 7.905472e-02 aust
-6.195918e-01 7.895695e-02 aust
-6.061224e-01 7.881880e-02 aust
-5.926531e-01 7.863979e-02 aust
-5.791837e-01 7.841929e-02 aust
-5.657143e-01 7.815651e-02 aust
-5.522449e-01 7.785048e-02 aust
-5.387755e-01 7.750008e-02 aust
-5.253061e-01 7.710398e-02 aust
-5.118367e-01 7.666067e-02 aust
-4.983673e-01 7.616845e-02 aust
-4.848980e-01 7.562538e-02 aust
-4.714286e-01 7.502929e-02 aust
-4.579592e-01 7.437777e-02 aust
-4.444898e-01 7.366815e-02 aust
-4.310204e-01 7.289749e-02 aust
-4.175510e-01 7.206254e-02 aust
-4.040816e-01 7.115980e-02 aust
-3.906122e-01 7.018546e-02 aust
-3.771429e-01 6.913544e-02 aust
-3.636735e-01 6.800545e-02 aust
-3.502041e-01 6.679100e-02 aust
-3.367347e-01 6.548758e-02 aust
-3.232653e-01 6.409080e-02 aust
-3.097959e-01 6.259669e-02 aust
-2.963265e-01 6.100208e-02 aust
-2.828571e-01 5.930523e-02 aust
-2.693878e-01 5.750663e-02 aust
-2.559184e-01 5.561014e-02 aust
-2.424490e-01 5.362442e-02 aust
-2.289796e-01 5.156468e-02 aust
-2.155102e-01 4.945445e-02 aust
-2.020408e-01 4.732713e-02 aust
-1.885714e-01 4.522631e-02 aust
-1.751020e-01 4.320420e-02 aust
-1.616327e-01 4.131697e-02 aust
-1.481633e-01 3.961726e-02 aust
-1.346939e-01 3.814542e-02 aust
-1.212245e-01 3.692237e-02 aust
-1.077551e-01 3.594706e-02 aust
-9.428571e-02 3.519939e-02 aust
-8.081633e-02 3.464689e-02 aust
-6.734694e-02 3.425236e-02 aust
-5.387755e-02 3.397997e-02 aust
-4.040816e-02 3.379908e-02 aust
-2.693878e-02 3.368591e-02 aust
-1.346939e-02 3.362386e-02 aust
0.000000e+00 3.360318e-02 aust
-1.160000e+00 7.062452e-05 mart
-1.104444e+00 7.062234e-05 mart
-1.048889e+00 7.061580e-05 mart
-9.933333e-01 7.060491e-05 mart
-9.377778e-01 7.058967e-05 mart
-8.822222e-01 7.057008e-05 mart
-8.266667e-01 7.054614e-05 mart
-7.711111e-01 7.051787e-05 mart
-7.155556e-01 7.048528e-05 mart
-6.600000e-01 7.044836e-05 mart
-6.600000e-01 7.791247e-02 aust
-6.465306e-01 7.789651e-02 aust
-6.330612e-01 7.784311e-02 aust
-6.195918e-01 7.775209e-02 aust
-6.061224e-01 7.762318e-02 aust
-5.926531e-01 7.745597e-02 aust
-5.791837e-01 7.724991e-02 aust
-5.657143e-01 7.700431e-02 aust
-5.522449e-01 7.671837e-02 aust
-5.387755e-01 7.639111e-02 aust
-5.253061e-01 7.602140e-02 aust
