t mart aust
5.500775e+02 4.032263e-05 5.969296e-02
5.501275e+02 4.032256e-05 5.969296e-02
5.501775e+02 4.032249e-05 5.969296e-02
5.502275e+02 4.032242e-05 5.969296e-02
5.502775e+02 4.032235e-05 5.969296e-02
5.503275e+02 4.032227e-05 5.969296e-02
5.503775e+02 4.032220e-05 5.969296e-02
5.504275e+02 4.032213e-05 5.969296e-02
5.504775e+02 4.032206e-05 5.969296e-02
5.505275e+02 4.032199e-05 5.969296e-02
5.505775e+02 4.032191e-05 5.969296e-02
5.506275e+02 4.032184e-05 5.969296e-02
5.506775e+02 4.032177e-05 5.969296e-02
5.507275e+02 4.032170e-05 5.969296e-02
5.507775e+02 4.032163e-05 5.969296e-02
5.508275e+02 4.032156e-05 5.969296e-02
5.508775e+02 4.032148e-05 5.969296e-02
5.509275e+02 4.032141e-05 5.969296e-02
5.509775e+02 4.032134e-05 5.969296e-02
5.510276e+02 4.032127e-05 5.969296e-02
5.510776e+02 4.032120e-05 5.969296e-02
5.511276e+02 4.032113e-05 5.969296e-02
5.511776e+02 4.032106e-05 5.969296e-02
5.512276e+02 4.032098e-05 5.969296e-02
5.512776e+02 4.032091e-05 5.969296e-02
5.513276e+02 4.032084e-05 5.969295e-02
5.513776e+02 4.032077e-05 5.969295e-02
5.514276e+02 4.032070e-05 5.969295e-02
5.514776e+02 4.032063e-05 5.969295e-02
5.515276e+02 4.032056e-05 5.969295e-02
5.515776e+02 4.032049e-05 5.969295e-02
5.516276e+02 4.032041e-05 5.969295e-02
5.516776e+02 4.032034e-05 5.969295e-02
5.517276e+02 4.032027e-05 5.969295e-02
5.517776e+02 4.032020e-05 5.969295e-02
5.518276e+02 4.032013e-05 5.969295e-02
5.518776e+02 4.032006e-05 5.969295e-02
5.519276e+02 4.031999e-05 5.969295e-02
5.519776e+02 4.031992e-05 5.969295e-02
5.520276e+02 4.031985e-05 5.969295e-02
5.520776e+02 4.031978e-05 5.969295e-02
5.521276e+02 4.031971e-05 5.969295e-02
5.521776e+02 4.031964e-05 5.969295e-02
5.522276e+02 4.031957e-05 5.969295e-02
5.522776e+02 4.031949e-05 5.969295e-02
5.523276e+02 4.031942e-05 5.969295e-02
5.523776e+02 4.031935e-05 5.969295e-02
5.524276e+02 4.031928e-05 5.969295e-02
5.524776e+02 4.031921e-05 5.969295e-02
5.525276e+02 4.031914e-05 5.969295e-02
5.525776e+02 4.031907e-05 5.969295e-02
5.526276e+02 4.031900e-05 5.969295e-02
5.526776e+02 4.031893e-05 5.969295e-02
5.527276e+02 4.031886e-05 5.969295e-02
5.527776e+02 4.031879e-05 5.969295e-02
5.528276e+02 4.031872e-05 5.969295e-02
5.528776e+02 4.031865e-05 5.969294e-02
5.529276e+02 4.031858e-05 5.969294e-02
5.529776e+02 4.031851e-05 5.969294e-02
5.530277e+02 4.031844e-05 5.969294e-02
5.530777e+02 4.031837e-05 5.969294e-02
5.531277e+02 4.031830e-05 5.969294e-02
5.531777e+02 4.031823e-05 5.969294e-02
5.532277e+02 4.031816e-05 5.969294e-02
5.532777e+02 4.031809e-05 5.969294e-02
5.533277e+02 4.031802e-05 5.969294e-02
5.533777e+02 4.031795e-05 5.969294e-02
5.534277e+02 4.031788e-05 5.969294e-02
5.534777e+02 4.031781e-05 5.969294e-02
5.535277e+02 4.031774e-05 5.969294e-02
5.535777e+02 4.031767e-05 5.969294e-02
5.536277e+02 4.031760e-05 5.969294e-02
5.536777e+02 4.031754e-05 5.969294e-02
5.537277e+02 4.031747e-05 5.969294e-02
5.537777e+02 4.031740e-05 5.969294e-02
5.538277e+02 4.031733e-05 5.969294e-02
5.538777e+02 4.031726e-05 5.969294e-02
5.539277e+02 4.031719e-05 5.969294e-02
5.539777e+02 4.031712e-05 5.969294e-02
5.540277e+02 4.031705e-05 5.969294e-02
5.540777e+02 4.031698e-05 5.969294e-02
5.541277e+02 4.031691e-05 5.969294e-02
5.541777e+02 4.031684e-05 5.969294e-02
5.542277e+02 4.031677e-05 5.969294e-02
5.542777e+02 4.031670e-05 5.969294e-02
5.543277e+02 4.031664e-05 5.969294e-02
5.543777e+02 4.031657e-05 5.969294e-02
5.544277e+02 4.031650e-05 5.969294e-02
5.544777e+02 4.031643e-05 5.969293e-02
5.545277e+02 4.031636e-05 5.969293e-02
5.545777e+02 4.031629e-05 5.969293e-02
5.546277e+02 4.031622e-05 5.969293e-02
5.546777e+02 4.031615e-05 5.969293e-02
5.547277e+02 4.031608e-05 5.969293e-02
5.547777e+02 4.031602e-05 5.969293e-02
5.548277e+02 4.031595e-05 5.969293e-02
5.548777e+02 4.031588e-05 5.969293e-02
5.549277e+02 4.031581e-05 5.969293e-02
5.549777e+02 4.031574e-05 5.969293e-02
5.550278e+02 4.031567e-05 5.969293e-02
5.550778e+02 4.031561e-05 5.969293e-02
5.551278e+02 4.031554e-05 5.969293e-02
5.551778e+02 4.031547e-05 5.969293e-02
5.552278e+02 4.031540e-05 5.969293e-02
5.552778e+02 4.031533e-05 5.969293e-02
5.553278e+02 4.031526e-05 5.969293e-02
5.553778e+02 4.031520e-05 5.969293e-02
5.554278e+02 4.031513e-05 5.969293e-02
5.554778e+02 4.031506e-05 5.969293e-02
5.555278e+02 4.031499e-05 5.969293e-02
5.555778e+02 4.031492e-05 5.969293e-02
5.556278e+02 4.031485e-05 5.969293e-02
5.556778e+02 4.031479e-05 5.969293e-02
5.557278e+02 4.031472e-05 5.969293e-02
5.557778e+02 4.031465e-05 5.969293e-02
5.558278e+02 4.031458e-05 5.969293e-02
5.558778e+02 4.031452e-05 5.969293e-02
5.559278e+02 4.031445e-05 5.969293e-02
5.559778e+02 4.031438e-05 5.969293e-02
5.560278e+02 4.031431e-05 5.969293e-02
5.560778e+02 4.031424e-05 5.969292e-02
5.561278e+02 4.031418e-05 5.969292e-02
5.561778e+02 4.031411e-05 5.969292e-02
5.562278e+02 4.031404e-05 5.969292e-02
5.562778e+02 4.031397e-05 5.969292e-02
5.563278e+02 4.031391e-05 5.969292e-02
5.563778e+02 4.031384e-05 5.969292e-02
5.564278e+02 4.031377e-05 5.969292e-02
5.564778e+02 4.031370e-05 5.969292e-02
5.565278e+02 4.031364e-05 5.969292e-02
5.565778e+02 4.031357e-05 5.969292e-02
5.566278e+02 4.031350e-05 5.969292e-02
5.566778e+02 4.031343e-05 5.969292e-02
5.567278e+02 4.031337e-05 5.969292e-02
5.567778e+02 4.031330e-05 5.969292e-02
5.568278e+02 4.031323e-05 5.969292e-02
5.568778e+02 4.031317e-05 5.969292e-02
5.569278e+02 4.031310e-05 5.969292e-02
5.569778e+02 4.031303e-05 5.969292e-02
5.570279e+02 4.031296e-05 5.969292e-02
5.570779e+02 4.031290e-05 5.969292e-02
5.571279e+02 4.031283e-05 5.969292e-02
5.571779e+02 4.031276e-05 5.969292e-02
5.572279e+02 4.031270e-05 5.969292e-02
5.572779e+02 4.031263e-05 5.969292e-02
5.573279e+02 4.031256e-05 5.969292e-02
5.573779e+02 4.031250e-05 5.969292e-02
5.574279e+02 4.031243e-05 5.969292e-02
5.574779e+02 4.031236e-05 5.969292e-02
5.575279e+02 4.031230e-05 5.969292e-02
5.575779e+02 4.031223e-05 5.969292e-02
5.576279e+02 4.031216e-05 5.969292e-02
5.576779e+02 4.031210e-05 5.969292e-02
5.577279e+02 4.031203e-05 5.969291e-02
5.577779e+02 4.031196e-05 5.969291e-02
5.578279e+02 4.031190e-05 5.969291e-02
5.578779e+02 4.031183e-05 5.969291e-02
5.579279e+02 4.031176e-05 5.969291e-02
5.579779e+02 4.031170e-05 5.969291e-02
5.580279e+02 4.031163e-05 5.969291e-02
5.580779e+02 4.031157e-05 5.969291e-02
5.581279e+02 4.031150e-05 5.969291e-02
5.581779e+02 4.031143e-05 5.969291e-02
5.582279e+02 4.031137e-05 5.969291e-02
5.582779e+02 4.031130e-05 5.969291e-02
5.583279e+02 4.031124e-05 5.969291e-02
5.583779e+02 4.031117e-05 5.969291e-02
5.584279e+02 4.031110e-05 5.969291e-02
5.584779e+02 4.031104e-05 5.969291e-02
5.585279e+02 4.031097e-05 5.969291e-02
5.585779e+02 4.031091e-05 5.969291e-02
5.586279e+02 4.031084e-05 5.969291e-02
5.586779e+02 4.031077e-05 5.969291e-02
5.587279e+02 4.031071e-05 5.969291e-02
5.587779e+02 4.031064e-05 5.969291e-02
5.588279e+02 4.031058e-05 5.969291e-02
5.588779e+02 4.031051e-05 5.969291e-02
5.589279e+02 4.031045e-05 5.969291e-02
5.589779e+02 4.031038e-05 5.969291e-02
5.590280e+02 4.031031e-05 5.969291e-02
5.590780e+02 4.031025e-05 5.969291e-02
5.591280e+02 4.031018e-05 5.969291e-02
5.591780e+02 4.031012e-05 5.969291e-02
5.592280e+02 4.031005e-05 5.969291e-02
5.592780e+02 4.030999e-05 5.969291e-02
5.593280e+02 4.030992e-05 5.969291e-02
5.593780e+02 4.030986e-05 5.969290e-02
5.594280e+02 4.030979e-05 5.969290e-02
5.594780e+02 4.030973e-05 5.969290e-02
5.595280e+02 4.030966e-05 5.969290e-02
5.595780e+02 4.030960e-05 5.969290e-02
5.596280e+02 4.030953e-05 5.969290e-02
5.596780e+02 4.030946e-05 5.969290e-02
5.597280e+02 4.030940e-05 5.969290e-02
5.597780e+02 4.030933e-05 5.969290e-02
5.598280e+02 4.030927e-05 5.969290e-02
5.598780e+02 4.030920e-05 5.969290e-02
5.599280e+02 4.030914e-05 5.969290e-02
5.599780e+02 4.030907e-05 5.969290e-02
5.600280e+02 4.030901e-05 5.969290e-02
5.600780e+02 4.030895e-05 5.969290e-02
5.601280e+02 4.030888e-05 5.969290e-02
5.601780e+02 4.030882e-05 5.969290e-02
5.602280e+02 4.030875e-05 5.969290e-02
5.602780e+02 4.030869e-05 5.969290e-02
5.603280e+02 4.030862e-05 5.969290e-02
5.603780e+02 4.030856e-05 5.969290e-02
5.604280e+02 4.030849e-05 5.969290e-02
5.604780e+02 4.030843e-05 5.969290e-02
5.605280e+02 4.030836e-05 5.969290e-02
5.605780e+02 4.030830e-05 5.969290e-02
5.606280e+02 4.030823e-05 5.969290e-02
5.606780e+02 4.030817e-05 5.969290e-02
5.607280e+02 4.030811e-05 5.969290e-02
5.607780e+02 4.030804e-05 5.969290e-02
5.608280e+02 4.030798e-05 5.969290e-02
5.608780e+02 4.030791e-05 5.969290e-02
5.609280e+02 4.030785e-05 5.969290e-02
5.609780e+02 4.030778e-05 5.969290e-02
5.610281e+02 4.030772e-05 5.969290e-02
5.610781e+02 4.030766e-05 5.969289e-02
5.611281e+02 4.030759e-05 5.969289e-02
5.611781e+02 4.030753e-05 5.969289e-02
5.612281e+02 4.030746e-05 5.969289e-02
5.612781e+02 4.030740e-05 5.969289e-02
5.613281e+02 4.030734e-05 5.969289e-02
5.613781e+02 4.030727e-05 5.969289e-02
5.614281e+02 4.030721e-05 5.969289e-02
5.614781e+02 4.030714e-05 5.969289e-02
5.615281e+02 4.030708e-05 5.969289e-02
5.615781e+02 4.030702e-05 5.969289e-02
5.616281e+02 4.030695e-05 5.969289e-02
5.616781e+02 4.030689e-05 5.969289e-02
5.617281e+02 4.030683e-05 5.969289e-02
5.617781e+02 4.030676e-05 5.969289e-02
5.618281e+02 4.030670e-05 5.969289e-02
5.618781e+02 4.030663e-05 5.969289e-02
5.619281e+02 4.030657e-05 5.969289e-02
5.619781e+02 4.030651e-05 5.969289e-02
5.620281e+02 4.030644e-05 5.969289e-02
5.620781e+02 4.030638e-05 5.969289e-02
5.621281e+02 4.030632e-05 5.969289e-02
5.621781e+02 4.030625e-05 5.969289e-02
5.622281e+02 4.030619e-05 5.969289e-02
5.622781e+02 4.030613e-05 5.969289e-02
5.623281e+02 4.030606e-05 5.969289e-02
5.623781e+02 4.030600e-05 5.969289e-02
5.624281e+02 4.030594e-05 5.969289e-02
5.624781e+02 4.030587e-05 5.969289e-02
5.625281e+02 4.030581e-05 5.969289e-02
5.625781e+02 4.030575e-05 5.969289e-02
5.626281e+02 4.030568e-05 5.969289e-02
5.626781e+02 4.030562e-05 5.969289e-02
5.627281e+02 4.030556e-05 5.969289e-02
5.627781e+02 4.030550e-05 5.969289e-02
5.628281e+02 4.030543e-05 5.969288e-02
5.628781e+02 4.030537e-05 5.969288e-02
5.629281e+02 4.030531e-05 5.969288e-02
5.629781e+02 4.030524e-05 5.969288e-02
5.630282e+02 4.030518e-05 5.969288e-02
5.630782e+02 4.030512e-05 5.969288e-02
5.631282e+02 4.030506e-05 5.969288e-02
5.631782e+02 4.030499e-05 5.969288e-02
5.632282e+02 4.030493e-05 5.969288e-02
5.632782e+02 4.030487e-05 5.969288e-02
5.633282e+02 4.030481e-05 5.969288e-02
5.633782e+02 4.030474e-05 5.969288e-02
5.634282e+02 4.030468e-05 5.969288e-02
5.634782e+02 4.030462e-05 5.969288e-02
5.635282e+02 4.030456e-05 5.969288e-02
5.635782e+02 4.030449e-05 5.969288e-02
5.636282e+02 4.030443e-05 5.969288e-02
5.636782e+02 4.030437e-05 5.969288e-02
5.637282e+02 4.030431e-05 5.969288e-02
5.637782e+02 4.030424e-05 5.969288e-02
5.638282e+02 4.030418e-05 5.969288e-02
5.638782e+02 4.030412e-05 5.969288e-02
5.639282e+02 4.030406e-05 5.969288e-02
5.639782e+02 4.030399e-05 5.969288e-02
5.640282e+02 4.030393e-05 5.969288e-02
5.640782e+02 4.030387e-05 5.969288e-02
5.641282e+02 4.030381e-05 5.969288e-02
5.641782e+02 4.030375e-05 5.969288e-02
5.642282e+02 4.030368e-05 5.969288e-02
5.642782e+02 4.030362e-05 5.969288e-02
5.643282e+02 4.030356e-05 5.969288e-02
5.643782e+02 4.030350e-05 5.969288e-02
5.644282e+02 4.030344e-05 5.969288e-02
5.644782e+02 4.030338e-05 5.969288e-02
5.645282e+02 4.030331e-05 5.969288e-02
5.645782e+02 4.030325e-05 5.969287e-02
5.646282e+02 4.030319e-05 5.969287e-02
5.646782e+02 4.030313e-05 5.969287e-02
5.647282e+02 4.030307e-05 5.969287e-02
5.647782e+02 4.030300e-05 5.969287e-02
5.648282e+02 4.030294e-05 5.969287e-02
5.648782e+02 4.030288e-05 5.969287e-02
5.649282e+02 4.030282e-05 5.969287e-02
5.649782e+02 4.030276e-05 5.969287e-02
5.650283e+02 4.030270e-05 5.969287e-02
5.650783e+02 4.030264e-05 5.969287e-02
5.651283e+02 4.030257e-05 5.969287e-02
5.651783e+02 4.030251e-05 5.969287e-02
5.652283e+02 4.030245e-05 5.969287e-02
5.652783e+02 4.030239e-05 5.969287e-02
5.653283e+02 4.030233e-05 5.969287e-02
5.653783e+02 4.030227e-05 5.969287e-02
5.654283e+02 4.030221e-05 5.969287e-02
5.654783e+02 4.030215e-05 5.969287e-02
5.655283e+02 4.030208e-05 5.969287e-02
5.655783e+02 4.030202e-05 5.969287e-02
5.656283e+02 4.030196e-05 5.969287e-02
5.656783e+02 4.030190e-05 5.969287e-02
5.657283e+02 4.030184e-05 5.969287e-02
5.657783e+02 4.030178e-05 5.969287e-02
5.658283e+02 4.030172e-05 5.969287e-02
5.658783e+02 4.030166e-05 5.969287e-02
5.659283e+02 4.030160e-05 5.969287e-02
5.659783e+02 4.030154e-05 5.969287e-02
5.660283e+02 4.030148e-05 5.969287e-02
5.660783e+02 4.030141e-05 5.969287e-02
5.661283e+02 4.030135e-05 5.969287e-02
5.661783e+02 4.030129e-05 5.969287e-02
5.662283e+02 4.030123e-05 5.969287e-02
5.662783e+02 4.030117e-05 5.969287e-02
5.663283e+02 4.030111e-05 5.969287e-02
5.663783e+02 4.030105e-05 5.969286e-02
5.664283e+02 4.030099e-05 5.969286e-02
5.664783e+02 4.030093e-05 5.969286e-02
5.665283e+02 4.030087e-05 5.969286e-02
5.665783e+02 4.030081e-05 5.969286e-02
5.666283e+02 4.030075e-05 5.969286e-02
5.666783e+02 4.030069e-05 5.969286e-02
5.667283e+02 4.030063e-05 5.969286e-02
5.667783e+02 4.030057e-05 5.969286e-02
5.668283e+02 4.030051e-05 5.969286e-02
5.668783e+02 4.030045e-05 5.969286e-02
5.669283e+02 4.030039e-05 5.969286e-02
5.669783e+02 4.030033e-05 5.969286e-02
5.670284e+02 4.030027e-05 5.969286e-02
5.670784e+02 4.030021e-05 5.969286e-02
5.671284e+02 4.030015e-05 5.969286e-02
5.671784e+02 4.030009e-05 5.969286e-02
5.672284e+02 4.030003e-05 5.969286e-02
5.672784e+02 4.029997e-05 5.969286e-02
5.673284e+02 4.029991e-05 5.969286e-02
5.673784e+02 4.029985e-05 5.969286e-02
5.674284e+02 4.029979e-05 5.969286e-02
5.674784e+02 4.029973e-05 5.969286e-02
5.675284e+02 4.029967e-05 5.969286e-02
5.675784e+02 4.029961e-05 5.969286e-02
5.676284e+02 4.029955e-05 5.969286e-02
5.676784e+02 4.029949e-05 5.969286e-02
5.677284e+02 4.029943e-05 5.969286e-02
5.677784e+02 4.029937e-05 5.969286e-02
5.678284e+02 4.029931e-05 5.969286e-02
5.678784e+02 4.029925e-05 5.969286e-02
5.679284e+02 4.029919e-05 5.969286e-02
5.679784e+02 4.029913e-05 5.969286e-02
5.680284e+02 4.029907e-05 5.969286e-02
5.680784e+02 4.029901e-05 5.969286e-02
5.681284e+02 4.029895e-05 5.969286e-02
5.681784e+02 4.029889e-05 5.969285e-02
5.682284e+02 4.029883e-05 5.969285e-02
5.682784e+02 4.029877e-05 5.969285e-02
5.683284e+02 4.029871e-05 5.969285e-02
5.683784e+02 4.029865e-05 5.969285e-02
5.684284e+02 4.029860e-05 5.969285e-02
5.684784e+02 4.029854e-05 5.969285e-02
5.685284e+02 4.029848e-05 5.969285e-02
5.685784e+02 4.029842e-05 5.969285e-02
5.686284e+02 4.029836e-05 5.969285e-02
5.686784e+02 4.029830e-05 5.969285e-02
5.687284e+02 4.029824e-05 5.969285e-02
5.687784e+02 4.029818e-05 5.969285e-02
5.688284e+02 4.029812e-05 5.969285e-02
5.688784e+02 4.029806e-05 5.969285e-02
5.689284e+02 4.029800e-05 5.969285e-02
5.689784e+02 4.029795e-05 5.969285e-02
5.690285e+02 4.029789e-05 5.969285e-02
5.690785e+02 4.029783e-05 5.969285e-02
5.691285e+02 4.029777e-05 5.969285e-02
5.691785e+02 4.029771e-05 5.969285e-02
5.692285e+02 4.029765e-05 5.969285e-02
5.692785e+02 4.029759e-05 5.969285e-02
5.693285e+02 4.029753e-05 5.969285e-02
5.693785e+02 4.029748e-05 5.969285e-02
5.694285e+02 4.029742e-05 5.969285e-02
5.694785e+02 4.029736e-05 5.969285e-02
5.695285e+02 4.029730e-05 5.969285e-02
5.695785e+02 4.029724e-05 5.969285e-02
5.696285e+02 4.029718e-05 5.969285e-02
5.696785e+02 4.029713e-05 5.969285e-02
5.697285e+02 4.029707e-05 5.969285e-02
5.697785e+02 4.029701e-05 5.969285e-02
5.698285e+02 4.029695e-05 5.969285e-02
5.698785e+02 4.029689e-05 5.969285e-02
5.699285e+02 4.029683e-05 5.969285e-02
5.699785e+02 4.029678e-05 5.969285e-02
5.700285e+02 4.029672e-05 5.969285e-02
5.700785e+02 4.029666e-05 5.969284e-02
5.701285e+02 4.029660e-05 5.969284e-02
5.701785e+02 4.029654e-05 5.969284e-02
5.702285e+02 4.029648e-05 5.969284e-02
5.702785e+02 4.029643e-05 5.969284e-02
5.703285e+02 4.029637e-05 5.969284e-02
5.703785e+02 4.029631e-05 5.969284e-02
5.704285e+02 4.029625e-05 5.969284e-02
5.704785e+02 4.029619e-05 5.969284e-02
5.705285e+02 4.029614e-05 5.969284e-02
5.705785e+02 4.029608e-05 5.969284e-02
5.706285e+02 4.029602e-05 5.969284e-02
5.706785e+02 4.029596e-05 5.969284e-02
5.707285e+02 4.029591e-05 5.969284e-02
5.707785e+02 4.029585e-05 5.969284e-02
5.708285e+02 4.029579e-05 5.969284e-02
5.708785e+02 4.029573e-05 5.969284e-02
5.709285e+02 4.029567e-05 5.969284e-02
5.709785e+02 4.029562e-05 5.969284e-02
5.710286e+02 4.029556e-05 5.969284e-02
5.710786e+02 4.029550e-05 5.969284e-02
5.711286e+02 4.029544e-05 5.969284e-02
5.711786e+02 4.029539e-05 5.969284e-02
5.712286e+02 4.029533e-05 5.969284e-02
5.712786e+02 4.029527e-05 5.969284e-02
5.713286e+02 4.029521e-05 5.969284e-02
5.713786e+02 4.029516e-05 5.969284e-02
5.714286e+02 4.029510e-05 5.969284e-02
5.714786e+02 4.029504e-05 5.969284e-02
5.715286e+02 4.029498e-05 5.969284e-02
5.715786e+02 4.029493e-05 5.969284e-02
5.716286e+02 4.029487e-05 5.969284e-02
5.716786e+02 4.029481e-05 5.969284e-02
5.717286e+02 4.029476e-05 5.969284e-02
5.717786e+02 4.029470e-05 5.969284e-02
5.718286e+02 4.029464e-05 5.969284e-02
5.718786e+02 4.029458e-05 5.969284e-02
5.719286e+02 4.029453e-05 5.969284e-02
5.719786e+02 4.029447e-05 5.969283e-02
5.720286e+02 4.029441e-05 5.969283e-02
5.720786e+02 4.029436e-05 5.969283e-02
5.721286e+02 4.029430e-05 5.969283e-02
5.721786e+02 4.029424e-05 5.969283e-02
5.722286e+02 4.029419e-05 5.969283e-02
5.722786e+02 4.029413e-05 5.969283e-02
5.723286e+02 4.029407e-05 5.969283e-02
5.723786e+02 4.029402e-05 5.969283e-02
5.724286e+02 4.029396e-05 5.969283e-02
5.724786e+02 4.029390e-05 5.969283e-02
5.725286e+02 4.029385e-05 5.969283e-02
5.725786e+02 4.029379e-05 5.969283e-02
5.726286e+02 4.029373e-05 5.969283e-02
5.726786e+02 4.029368e-05 5.969283e-02
5.727286e+02 4.029362e-05 5.969283e-02
5.727786e+02 4.029356e-05 5.969283e-02
5.728286e+02 4.029351e-05 5.969283e-02
5.728786e+02 4.029345e-05 5.969283e-02
5.729286e+02 4.029339e-05 5.969283e-02
5.729786e+02 4.029334e-05 5.969283e-02
5.730287e+02 4.029328e-05 5.969283e-02
5.730787e+02 4.029322e-05 5.969283e-02
5.731287e+02 4.029317e-05 5.969283e-02
5.731787e+02 4.029311e-05 5.969283e-02
5.732287e+02 4.029306e-05 5.969283e-02
5.732787e+02 4.029300e-05 5.969283e-02
5.733287e+02 4.029294e-05 5.969283e-02
5.733787e+02 4.029289e-05 5.969283e-02
5.734287e+02 4.029283e-05 5.969283e-02
5.734787e+02 4.029277e-05 5.969283e-02
5.735287e+02 4.029272e-05 5.969283e-02
5.735787e+02 4.029266e-05 5.969283e-02
5.736287e+02 4.029261e-05 5.969283e-02
5.736787e+02 4.029255e-05 5.969283e-02
5.737287e+02 4.029250e-05 5.969283e-02
5.737787e+02 4.029244e-05 5.969283e-02
5.738287e+02 4.029238e-05 5.969283e-02
5.738787e+02 4.029233e-05 5.969283e-02
5.739287e+02 4.029227e-05 5.969282e-02
5.739787e+02 4.029222e-05 5.969282e-02
5.740287e+02 4.029216e-05 5.969282e-02
5.740787e+02 4.029210e-05 5.969282e-02
5.741287e+02 4.029205e-05 5.969282e-02
5.741787e+02 4.029199e-05 5.969282e-02
5.742287e+02 4.029194e-05 5.969282e-02
5.742787e+02 4.029188e-05 5.969282e-02
5.743287e+02 4.029183e-05 5.969282e-02
5.743787e+02 4.029177e-05 5.969282e-02
5.744287e+02 4.029172e-05 5.969282e-02
5.744787e+02 4.029166e-05 5.969282e-02
5.745287e+02 4.029160e-05 5.969282e-02
5.745787e+02 4.029155e-05 5.969282e-02
5.746287e+02 4.029149e-05 5.969282e-02
5.746787e+02 4.029144e-05 5.969282e-02
5.747287e+02 4.029138e-05 5.969282e-02
5.747787e+02 4.029133e-05 5.969282e-02
5.748287e+02 4.029127e-05 5.969282e-02
5.748787e+02 4.029122e-05 5.969282e-02
5.749287e+02 4.029116e-05 5.969282e-02
5.749787e+02 4.029111e-05 5.969282e-02
5.750288e+02 4.029105e-05 5.969282e-02
5.750788e+02 4.029100e-05 5.969282e-02
5.751288e+02 4.029094e-05 5.969282e-02
5.751788e+02 4.029089e-05 5.969282e-02
5.752288e+02 4.029083e-05 5.969282e-02
5.752788e+02 4.029078e-05 5.969282e-02
5.753288e+02 4.029072e-05 5.969282e-02
5.753788e+02 4.029067e-05 5.969282e-02
5.754288e+02 4.029061e-05 5.969282e-02
5.754788e+02 4.029056e-05 5.969282e-02
5.755288e+02 4.029050e-05 5.969282e-02
5.755788e+02 4.029045e-05 5.969282e-02
5.756288e+02 4.029039e-05 5.969282e-02
5.756788e+02 4.029034e-05 5.969282e-02
5.757288e+02 4.029028e-05 5.969282e-02
5.757788e+02 4.029023e-05 5.969282e-02
5.758288e+02 4.029017e-05 5.969282e-02
5.758788e+02 4.029012e-05 5.969282e-02
5.759288e+02 4.029006e-05 5.969281e-02
5.759788e+02 4.029001e-05 5.969281e-02
5.760288e+02 4.028995e-05 5.969281e-02
5.760788e+02 4.028990e-05 5.969281e-02
5.761288e+02 4.028985e-05 5.969281e-02
5.761788e+02 4.028979e-05 5.969281e-02
5.762288e+02 4.028974e-05 5.969281e-02
5.762788e+02 4.028968e-05 5.969281e-02
5.763288e+02 4.028963e-05 5.969281e-02
5.763788e+02 4.028957e-05 5.969281e-02
5.764288e+02 4.028952e-05 5.969281e-02
5.764788e+02 4.028946e-05 5.969281e-02
5.765288e+02 4.028941e-05 5.969281e-02
5.765788e+02 4.028936e-05 5.969281e-02
5.766288e+02 4.028930e-05 5.969281e-02
5.766788e+02 4.028925e-05 5.969281e-02
5.767288e+02 4.028919e-05 5.969281e-02
5.767788e+02 4.028914e-05 5.969281e-02
5.768288e+02 4.028909e-05 5.969281e-02
5.768788e+02 4.028903e-05 5.969281e-02
5.769288e+02 4.028898e-05 5.969281e-02
5.769788e+02 4.028892e-05 5.969281e-02
5.770289e+02 4.028887e-05 5.969281e-02
5.770789e+02 4.028882e-05 5.969281e-02
5.771289e+02 4.028876e-05 5.969281e-02
5.771789e+02 4.028871e-05 5.969281e-02
5.772289e+02 4.028865e-05 5.969281e-02
5.772789e+02 4.028860e-05 5.969281e-02
5.773289e+02 4.028855e-05 5.969281e-02
5.773789e+02 4.028849e-05 5.969281e-02
5.774289e+02 4.028844e-05 5.969281e-02
5.774789e+02 4.028839e-05 5.969281e-02
5.775289e+02 4.028833e-05 5.969281e-02
5.775789e+02 4.028828e-05 5.969281e-02
5.776289e+02 4.028822e-05 5.969281e-02
5.776789e+02 4.028817e-05 5.969281e-02
5.777289e+02 4.028812e-05 5.969281e-02
5.777789e+02 4.028806e-05 5.969281e-02
5.778289e+02 4.028801e-05 5.969281e-02
5.778789e+02 4.028796e-05 5.969281e-02
5.779289e+02 4.028790e-05 5.969280e-02
5.779789e+02 4.028785e-05 5.969280e-02
5.780289e+02 4.028780e-05 5.969280e-02
5.780789e+02 4.028774e-05 5.969280e-02
5.781289e+02 4.028769e-05 5.969280e-02
5.781789e+02 4.028764e-05 5.969280e-02
5.782289e+02 4.028758e-05 5.969280e-02
5.782789e+02 4.028753e-05 5.969280e-02
5.783289e+02 4.028748e-05 5.969280e-02
5.783789e+02 4.028742e-05 5.969280e-02
5.784289e+02 4.028737e-05 5.969280e-02
5.784789e+02 4.028732e-05 5.969280e-02
5.785289e+02 4.028726e-05 5.969280e-02
5.785789e+02 4.028721e-05 5.969280e-02
5.786289e+02 4.028716e-05 5.969280e-02
5.786789e+02 4.028710e-05 5.969280e-02
5.787289e+02 4.028705e-05 5.969280e-02
5.787789e+02 4.028700e-05 5.969280e-02
5.788289e+02 4.028695e-05 5.969280e-02
5.788789e+02 4.028689e-05 5.969280e-02
5.789289e+02 4.028684e-05 5.969280e-02
5.789789e+02 4.028679e-05 5.969280e-02
5.790290e+02 4.028673e-05 5.969280e-02
5.790790e+02 4.028668e-05 5.969280e-02
5.791290e+02 4.028663e-05 5.969280e-02
5.791790e+02 4.028658e-05 5.969280e-02
