t fer1.cavg aus1.cavg fer2.cavg aus2.cavg
1.495500e+02 3.413143e-05 5.860659e-02 3.411382e-05 5.859121e-02
1.496000e+02 3.413277e-05 5.861185e-02 3.411517e-05 5.859648e-02
1.496500e+02 3.413411e-05 5.861710e-02 3.411652e-05 5.860176e-02
1.497000e+02 3.413545e-05 5.862235e-02 3.411787e-05 5.860703e-02
1.497500e+02 3.413679e-05 5.862760e-02 3.411921e-05 5.861230e-02
1.498000e+02 3.413814e-05 5.863285e-02 3.412056e-05 5.861757e-02
1.498500e+02 3.413948e-05 5.863810e-02 3.412191e-05 5.862283e-02
1.499000e+02 3.414082e-05 5.864334e-02 3.412326e-05 5.862810e-02
1.499500e+02 3.414217e-05 5.864859e-02 3.412461e-05 5.863336e-02
1.500000e+02 3.414351e-05 5.865383e-02 3.412596e-05 5.863863e-02
1.500500e+02 3.414485e-05 5.865907e-02 3.412731e-05 5.864389e-02
1.501000e+02 3.414620e-05 5.866431e-02 3.412866e-05 5.864915e-02
1.501500e+02 3.414754e-05 5.866955e-02 3.413001e-05 5.865440e-02
1.502000e+02 3.414889e-05 5.867478e-02 3.413136e-05 5.865966e-02
1.502500e+02 3.415023e-05 5.868002e-02 3.413271e-05 5.866491e-02
1.503000e+02 3.415157e-05 5.868525e-02 3.413406e-05 5.867017e-02
1.503500e+02 3.415292e-05 5.869048e-02 3.413541e-05 5.867542e-02
1.504000e+02 3.415427e-05 5.869571e-02 3.413676e-05 5.868067e-02
1.504500e+02 3.415561e-05 5.870094e-02 3.413811e-05 5.868592e-02
1.505000e+02 3.415696e-05 5.870617e-02 3.413946e-05 5.869117e-02
1.505500e+02 3.415830e-05 5.871139e-02 3.414081e-05 5.869641e-02
1.506000e+02 3.415965e-05 5.871662e-02 3.414217e-05 5.870166e-02
1.506500e+02 3.416099e-05 5.872184e-02 3.414352e-05 5.870690e-02
1.507000e+02 3.416234e-05 5.872706e-02 3.414487e-05 5.871214e-02
1.507500e+02 3.416369e-05 5.873228e-02 3.414622e-05 5.871738e-02
1.508000e+02 3.416503e-05 5.873750e-02 3.414758e-05 5.872262e-02
1.508500e+02 3.416638e-05 5.874271e-02 3.414893e-05 5.872785e-02
1.509000e+02 3.416773e-05 5.874793e-02 3.415028e-05 5.873309e-02
1.509500e+02 3.416908e-05 5.875314e-02 3.415164e-05 5.873832e-02
1.510000e+02 3.417042e-05 5.875835e-02 3.415299e-05 5.874355e-02
1.510500e+02 3.417177e-05 5.876356e-02 3.415434e-05 5.874878e-02
1.511000e+02 3.417312e-05 5.876877e-02 3.415570e-05 5.875401e-02
1.511500e+02 3.417447e-05 5.877398e-02 3.415705e-05 5.875924e-02
1.512000e+02 3.417582e-05 5.877919e-02 3.415841e-05 5.876446e-02
1.512500e+02 3.417717e-05 5.878439e-02 3.415976e-05 5.876969e-02
1.513000e+02 3.417852e-05 5.878959e-02 3.416112e-05 5.877491e-02
1.513500e+02 3.417986e-05 5.879479e-02 3.416247e-05 5.878013e-02
1.514000e+02 3.418121e-05 5.879999e-02 3.416383e-05 5.878535e-02
1.514500e+02 3.418256e-05 5.880519e-02 3.416518e-05 5.879057e-02
1.515000e+02 3.418391e-05 5.881039e-02 3.416654e-05 5.879578e-02
1.515500e+02 3.418526e-05 5.881558e-02 3.416789e-05 5.880100e-02
1.516000e+02 3.418661e-05 5.882077e-02 3.416925e-05 5.880621e-02
1.516500e+02 3.418796e-05 5.882596e-02 3.417061e-05 5.881142e-02
1.517000e+02 3.418932e-05 5.883115e-02 3.417196e-05 5.881663e-02
1.517500e+02 3.419067e-05 5.883634e-02 3.417332e-05 5.882184e-02
1.518000e+02 3.419202e-05 5.884153e-02 3.417468e-05 5.882705e-02
1.518500e+02 3.419337e-05 5.884671e-02 3.417603e-05 5.883225e-02
1.519000e+02 3.419472e-05 5.885190e-02 3.417739e-05 5.883746e-02
1.519500e+02 3.419607e-05 5.885708e-02 3.417875e-05 5.884266e-02
1.520000e+02 3.419742e-05 5.886226e-02 3.418011e-05 5.884786e-02
1.520500e+02 3.419878e-05 5.886744e-02 3.418146e-05 5.885306e-02
1.521000e+02 3.420013e-05 5.887262e-02 3.418282e-05 5.885825e-02
1.521500e+02 3.420148e-05 5.887779e-02 3.418418e-05 5.886345e-02
1.522000e+02 3.420283e-05 5.888297e-02 3.418554e-05 5.886864e-02
1.522500e+02 3.420419e-05 5.888814e-02 3.418690e-05 5.887384e-02
1.523000e+02 3.420554e-05 5.889331e-02 3.418826e-05 5.887903e-02
1.523500e+02 3.420689e-05 5.889848e-02 3.418962e-05 5.888422e-02
1.524000e+02 3.420825e-05 5.890365e-02 3.419098e-05 5.888940e-02
1.524500e+02 3.420960e-05 5.890881e-02 3.419234e-05 5.889459e-02
1.525000e+02 3.421095e-05 5.891398e-02 3.419370e-05 5.889978e-02
1.525500e+02 3.421231e-05 5.891914e-02 3.419505e-05 5.890496e-02
1.526000e+02 3.421366e-05 5.892430e-02 3.419642e-05 5.891014e-02
1.526500e+02 3.421501e-05 5.892946e-02 3.419778e-05 5.891532e-02
1.527000e+02 3.421637e-05 5.893462e-02 3.419914e-05 5.892050e-02
1.527500e+02 3.421772e-05 5.893978e-02 3.420050e-05 5.892567e-02
1.528000e+02 3.421908e-05 5.894493e-02 3.420186e-05 5.893085e-02
1.528500e+02 3.422043e-05 5.895008e-02 3.420322e-05 5.893602e-02
1.529000e+02 3.422179e-05 5.895524e-02 3.420458e-05 5.894119e-02
1.529500e+02 3.422314e-05 5.896039e-02 3.420594e-05 5.894636e-02
1.530000e+02 3.422450e-05 5.896553e-02 3.420730e-05 5.895153e-02
1.530500e+02 3.422586e-05 5.897068e-02 3.420867e-05 5.895670e-02
1.531000e+02 3.422721e-05 5.897583e-02 3.421003e-05 5.896186e-02
1.531500e+02 3.422857e-05 5.898097e-02 3.421139e-05 5.896703e-02
1.532000e+02 3.422993e-05 5.898611e-02 3.421275e-05 5.897219e-02
1.532500e+02 3.423128e-05 5.899125e-02 3.421411e-05 5.897735e-02
1.533000e+02 3.423264e-05 5.899639e-02 3.421548e-05 5.898251e-02
1.533500e+02 3.423400e-05 5.900153e-02 3.421684e-05 5.898767e-02
1.534000e+02 3.423535e-05 5.900666e-02 3.421820e-05 5.899282e-02
1.534500e+02 3.423671e-05 5.901180e-02 3.421957e-05 5.899798e-02
1.535000e+02 3.423807e-05 5.901693e-02 3.422093e-05 5.900313e-02
1.535500e+02 3.423942e-05 5.902206e-02 3.422229e-05 5.900828e-02
1.536000e+02 3.424078e-05 5.902719e-02 3.422366e-05 5.901343e-02
1.536500e+02 3.424214e-05 5.903232e-02 3.422502e-05 5.901858e-02
1.537000e+02 3.424350e-05 5.903744e-02 3.422639e-05 5.902372e-02
1.537500e+02 3.424486e-05 5.904257e-02 3.422775e-05 5.902887e-02
1.538000e+02 3.424622e-05 5.904769e-02 3.422912e-05 5.903401e-02
1.538500e+02 3.424757e-05 5.905281e-02 3.423048e-05 5.903915e-02
1.539000e+02 3.424893e-05 5.905793e-02 3.423185e-05 5.904429e-02
1.539500e+02 3.425029e-05 5.906305e-02 3.423321e-05 5.904943e-02
1.540000e+02 3.425165e-05 5.906817e-02 3.423458e-05 5.905456e-02
1.540500e+02 3.425301e-05 5.907328e-02 3.423594e-05 5.905970e-02
1.541000e+02 3.425437e-05 5.907839e-02 3.423731e-05 5.906483e-02
1.541500e+02 3.425573e-05 5.908350e-02 3.423867e-05 5.906996e-02
1.542000e+02 3.425709e-05 5.908861e-02 3.424004e-05 5.907509e-02
1.542500e+02 3.425845e-05 5.909372e-02 3.424140e-05 5.908022e-02
1.543000e+02 3.425981e-05 5.909883e-02 3.424277e-05 5.908534e-02
1.543500e+02 3.426117e-05 5.910393e-02 3.424414e-05 5.909047e-02
1.544000e+02 3.426253e-05 5.910904e-02 3.424550e-05 5.909559e-02
1.544500e+02 3.426389e-05 5.911414e-02 3.424687e-05 5.910071e-02
1.545000e+02 3.426525e-05 5.911924e-02 3.424824e-05 5.910583e-02
1.545500e+02 3.426661e-05 5.912434e-02 3.424961e-05 5.911095e-02
1.546000e+02 3.426797e-05 5.912943e-02 3.425097e-05 5.911607e-02
1.546500e+02 3.426934e-05 5.913453e-02 3.425234e-05 5.912118e-02
1.547000e+02 3.427070e-05 5.913962e-02 3.425371e-05 5.912629e-02
1.547500e+02 3.427206e-05 5.914471e-02 3.425508e-05 5.913141e-02
1.548000e+02 3.427342e-05 5.914980e-02 3.425644e-05 5.913651e-02
1.548500e+02 3.427478e-05 5.915489e-02 3.425781e-05 5.914162e-02
1.549000e+02 3.427615e-05 5.915998e-02 3.425918e-05 5.914673e-02
1.549500e+02 3.427751e-05 5.916506e-02 3.426055e-05 5.915183e-02
1.550000e+02 3.427887e-05 5.917015e-02 3.426192e-05 5.915694e-02
1.550500e+02 3.428023e-05 5.917523e-02 3.426329e-05 5.916204e-02
1.551000e+02 3.428160e-05 5.918031e-02 3.426466e-05 5.916714e-02
1.551500e+02 3.428296e-05 5.918539e-02 3.426603e-05 5.917224e-02
1.552000e+02 3.428432e-05 5.919046e-02 3.426739e-05 5.917733e-02
1.552500e+02 3.428568e-05 5.919554e-02 3.426876e-05 5.918243e-02
1.553000e+02 3.428705e-05 5.920061e-02 3.427013e-05 5.918752e-02
1.553500e+02 3.428841e-05 5.920568e-02 3.427150e-05 5.919261e-02
1.554000e+02 3.428978e-05 5.921075e-02 3.427287e-05 5.919770e-02
1.554500e+02 3.429114e-05 5.921582e-02 3.427424e-05 5.920279e-02
1.555000e+02 3.429250e-05 5.922089e-02 3.427561e-05 5.920788e-02
1.555500e+02 3.429387e-05 5.922595e-02 3.427698e-05 5.921296e-02
1.556000e+02 3.429523e-05 5.923102e-02 3.427835e-05 5.921804e-02
1.556500e+02 3.429660e-05 5.923608e-02 3.427973e-05 5.922313e-02
1.557000e+02 3.429796e-05 5.924114e-02 3.428110e-05 5.922820e-02
1.557500e+02 3.429933e-05 5.924620e-02 3.428247e-05 5.923328e-02
1.558000e+02 3.430069e-05 5.925125e-02 3.428384e-05 5.923836e-02
1.558500e+02 3.430206e-05 5.925631e-02 3.428521e-05 5.924343e-02
1.559000e+02 3.430342e-05 5.926136e-02 3.428658e-05 5.924851e-02
1.559500e+02 3.430479e-05 5.926641e-02 3.428795e-05 5.925358e-02
1.560000e+02 3.430615e-05 5.927146e-02 3.428932e-05 5.925865e-02
1.560500e+02 3.430752e-05 5.927651e-02 3.429070e-05 5.926372e-02
1.561000e+02 3.430888e-05 5.928156e-02 3.429207e-05 5.926878e-02
1.561500e+02 3.431025e-05 5.928660e-02 3.429344e-05 5.927385e-02
1.562000e+02 3.431161e-05 5.929164e-02 3.429481e-05 5.927891e-02
1.562500e+02 3.431298e-05 5.929669e-02 3.429619e-05 5.928397e-02
1.563000e+02 3.431435e-05 5.930173e-02 3.429756e-05 5.928903e-02
1.563500e+02 3.431571e-05 5.930676e-02 3.429893e-05 5.929409e-02
1.564000e+02 3.431708e-05 5.931180e-02 3.430030e-05 5.929914e-02
1.564500e+02 3.431845e-05 5.931684e-02 3.430168e-05 5.930420e-02
1.565000e+02 3.431981e-05 5.932187e-02 3.430305e-05 5.930925e-02
1.565500e+02 3.432118e-05 5.932690e-02 3.430442e-05 5.931430e-02
1.566000e+02 3.432255e-05 5.933193e-02 3.430580e-05 5.931935e-02
1.566500e+02 3.432392e-05 5.933696e-02 3.430717e-05 5.932440e-02
1.567000e+02 3.432528e-05 5.934198e-02 3.430854e-05 5.932944e-02
1.567500e+02 3.432665e-05 5.934701e-02 3.430992e-05 5.933449e-02
1.568000e+02 3.432802e-05 5.935203e-02 3.431129e-05 5.933953e-02
1.568500e+02 3.432939e-05 5.935705e-02 3.431267e-05 5.934457e-02
1.569000e+02 3.433075e-05 5.936207e-02 3.431404e-05 5.934961e-02
1.569500e+02 3.433212e-05 5.936709e-02 3.431542e-05 5.935465e-02
1.570000e+02 3.433349e-05 5.937211e-02 3.431679e-05 5.935968e-02
1.570500e+02 3.433486e-05 5.937712e-02 3.431816e-05 5.936472e-02
1.571000e+02 3.433623e-05 5.938213e-02 3.431954e-05 5.936975e-02
1.571500e+02 3.433760e-05 5.938714e-02 3.432091e-05 5.937478e-02
1.572000e+02 3.433896e-05 5.939215e-02 3.432229e-05 5.937981e-02
1.572500e+02 3.434033e-05 5.939716e-02 3.432366e-05 5.938484e-02
1.573000e+02 3.434170e-05 5.940217e-02 3.432504e-05 5.938986e-02
1.573500e+02 3.434307e-05 5.940717e-02 3.432642e-05 5.939488e-02
1.574000e+02 3.434444e-05 5.941217e-02 3.432779e-05 5.939991e-02
1.574500e+02 3.434581e-05 5.941717e-02 3.432917e-05 5.940493e-02
1.575000e+02 3.434718e-05 5.942217e-02 3.433054e-05 5.940994e-02
1.575500e+02 3.434855e-05 5.942717e-02 3.433192e-05 5.941496e-02
1.576000e+02 3.434992e-05 5.943216e-02 3.433330e-05 5.941998e-02
1.576500e+02 3.435129e-05 5.943716e-02 3.433467e-05 5.942499e-02
1.577000e+02 3.435266e-05 5.944215e-02 3.433605e-05 5.943000e-02
1.577500e+02 3.435403e-05 5.944714e-02 3.433742e-05 5.943501e-02
1.578000e+02 3.435540e-05 5.945213e-02 3.433880e-05 5.944002e-02
1.578500e+02 3.435677e-05 5.945712e-02 3.434018e-05 5.944503e-02
1.579000e+02 3.435814e-05 5.946210e-02 3.434155e-05 5.945003e-02
1.579500e+02 3.435951e-05 5.946708e-02 3.434293e-05 5.945503e-02
1.580000e+02 3.436088e-05 5.947207e-02 3.434431e-05 5.946003e-02
1.580500e+02 3.436225e-05 5.947705e-02 3.434569e-05 5.946503e-02
1.581000e+02 3.436362e-05 5.948202e-02 3.434706e-05 5.947003e-02
1.581500e+02 3.436499e-05 5.948700e-02 3.434844e-05 5.947503e-02
1.582000e+02 3.436636e-05 5.949198e-02 3.434982e-05 5.948002e-02
1.582500e+02 3.436773e-05 5.949695e-02 3.435120e-05 5.948501e-02
1.583000e+02 3.436911e-05 5.950192e-02 3.435257e-05 5.949000e-02
1.583500e+02 3.437048e-05 5.950689e-02 3.435395e-05 5.949499e-02
1.584000e+02 3.437185e-05 5.951186e-02 3.435533e-05 5.949998e-02
1.584500e+02 3.437322e-05 5.951682e-02 3.435671e-05 5.950497e-02
1.585000e+02 3.437459e-05 5.952179e-02 3.435809e-05 5.950995e-02
1.585500e+02 3.437596e-05 5.952675e-02 3.435946e-05 5.951493e-02
1.586000e+02 3.437734e-05 5.953171e-02 3.436084e-05 5.951991e-02
1.586500e+02 3.437871e-05 5.953667e-02 3.436222e-05 5.952489e-02
1.587000e+02 3.438008e-05 5.954163e-02 3.436360e-05 5.952987e-02
1.587500e+02 3.438145e-05 5.954658e-02 3.436498e-05 5.953484e-02
1.588000e+02 3.438282e-05 5.955154e-02 3.436636e-05 5.953981e-02
1.588500e+02 3.438420e-05 5.955649e-02 3.436774e-05 5.954479e-02
1.589000e+02 3.438557e-05 5.956144e-02 3.436912e-05 5.954976e-02
1.589500e+02 3.438694e-05 5.956639e-02 3.437049e-05 5.955472e-02
1.590000e+02 3.438832e-05 5.957133e-02 3.437187e-05 5.955969e-02
1.590500e+02 3.438969e-05 5.957628e-02 3.437325e-05 5.956465e-02
1.591000e+02 3.439106e-05 5.958122e-02 3.437463e-05 5.956962e-02
1.591500e+02 3.439243e-05 5.958616e-02 3.437601e-05 5.957458e-02
1.592000e+02 3.439381e-05 5.959110e-02 3.437739e-05 5.957954e-02
1.592500e+02 3.439518e-05 5.959604e-02 3.437877e-05 5.958449e-02
1.593000e+02 3.439655e-05 5.960098e-02 3.438015e-05 5.958945e-02
1.593500e+02 3.439793e-05 5.960591e-02 3.438153e-05 5.959440e-02
1.594000e+02 3.439930e-05 5.961085e-02 3.438291e-05 5.959936e-02
1.594500e+02 3.440067e-05 5.961578e-02 3.438429e-05 5.960431e-02
1.595000e+02 3.440205e-05 5.962071e-02 3.438567e-05 5.960925e-02
1.595500e+02 3.440342e-05 5.962563e-02 3.438705e-05 5.961420e-02
1.596000e+02 3.440480e-05 5.963056e-02 3.438843e-05 5.961915e-02
1.596500e+02 3.440617e-05 5.963548e-02 3.438981e-05 5.962409e-02
1.597000e+02 3.440754e-05 5.964040e-02 3.439120e-05 5.962903e-02
1.597500e+02 3.440892e-05 5.964532e-02 3.439258e-05 5.963397e-02
1.598000e+02 3.441029e-05 5.965024e-02 3.439396e-05 5.963891e-02
1.598500e+02 3.441167e-05 5.965516e-02 3.439534e-05 5.964384e-02
1.599000e+02 3.441304e-05 5.966008e-02 3.439672e-05 5.964878e-02
1.599500e+02 3.441442e-05 5.966499e-02 3.439810e-05 5.965371e-02
1.600000e+02 3.441579e-05 5.966990e-02 3.439948e-05 5.965864e-02
1.600500e+02 3.441716e-05 5.967481e-02 3.440086e-05 5.966357e-02
1.601000e+02 3.441854e-05 5.967972e-02 3.440224e-05 5.966850e-02
1.601500e+02 3.441991e-05 5.968462e-02 3.440363e-05 5.967342e-02
1.602000e+02 3.442129e-05 5.968953e-02 3.440501e-05 5.967835e-02
1.602500e+02 3.442266e-05 5.969443e-02 3.440639e-05 5.968327e-02
1.603000e+02 3.442404e-05 5.969933e-02 3.440777e-05 5.968819e-02
1.603500e+02 3.442541e-05 5.970423e-02 3.440915e-05 5.969311e-02
1.604000e+02 3.442679e-05 5.970913e-02 3.441053e-05 5.969802e-02
1.604500e+02 3.442817e-05 5.971402e-02 3.441192e-05 5.970294e-02
1.605000e+02 3.442954e-05 5.971892e-02 3.441330e-05 5.970785e-02
1.605500e+02 3.443092e-05 5.972381e-02 3.441468e-05 5.971276e-02
1.606000e+02 3.443229e-05 5.972870e-02 3.441606e-05 5.971767e-02
1.606500e+02 3.443367e-05 5.973359e-02 3.441744e-05 5.972258e-02
1.607000e+02 3.443504e-05 5.973847e-02 3.441883e-05 5.972748e-02
1.607500e+02 3.443642e-05 5.974336e-02 3.442021e-05 5.973239e-02
1.608000e+02 3.443779e-05 5.974824e-02 3.442159e-05 5.973729e-02
1.608500e+02 3.443917e-05 5.975312e-02 3.442298e-05 5.974219e-02
1.609000e+02 3.444055e-05 5.975800e-02 3.442436e-05 5.974709e-02
1.609500e+02 3.444192e-05 5.976288e-02 3.442574e-05 5.975198e-02
1.610000e+02 3.444330e-05 5.976775e-02 3.442712e-05 5.975688e-02
1.610500e+02 3.444467e-05 5.977263e-02 3.442851e-05 5.976177e-02
1.611000e+02 3.444605e-05 5.977750e-02 3.442989e-05 5.976666e-02
1.611500e+02 3.444743e-05 5.978237e-02 3.443127e-05 5.977155e-02
1.612000e+02 3.444880e-05 5.978724e-02 3.443266e-05 5.977644e-02
1.612500e+02 3.445018e-05 5.979211e-02 3.443404e-05 5.978133e-02
1.613000e+02 3.445156e-05 5.979697e-02 3.443542e-05 5.978621e-02
1.613500e+02 3.445293e-05 5.980183e-02 3.443681e-05 5.979109e-02
1.614000e+02 3.445431e-05 5.980670e-02 3.443819e-05 5.979597e-02
1.614500e+02 3.445569e-05 5.981156e-02 3.443957e-05 5.980085e-02
1.615000e+02 3.445706e-05 5.981641e-02 3.444096e-05 5.980573e-02
1.615500e+02 3.445844e-05 5.982127e-02 3.444234e-05 5.981060e-02
1.616000e+02 3.445982e-05 5.982612e-02 3.444372e-05 5.981548e-02
1.616500e+02 3.446119e-05 5.983097e-02 3.444511e-05 5.982035e-02
1.617000e+02 3.446257e-05 5.983583e-02 3.444649e-05 5.982522e-02
1.617500e+02 3.446395e-05 5.984067e-02 3.444787e-05 5.983008e-02
1.618000e+02 3.446533e-05 5.984552e-02 3.444926e-05 5.983495e-02
1.618500e+02 3.446670e-05 5.985037e-02 3.445064e-05 5.983981e-02
1.619000e+02 3.446808e-05 5.985521e-02 3.445203e-05 5.984468e-02
1.619500e+02 3.446946e-05 5.986005e-02 3.445341e-05 5.984954e-02
1.620000e+02 3.447083e-05 5.986489e-02 3.445479e-05 5.985439e-02
1.620500e+02 3.447221e-05 5.986973e-02 3.445618e-05 5.985925e-02
1.621000e+02 3.447359e-05 5.987456e-02 3.445756e-05 5.986411e-02
1.621500e+02 3.447497e-05 5.987940e-02 3.445895e-05 5.986896e-02
1.622000e+02 3.447634e-05 5.988423e-02 3.446033e-05 5.987381e-02
1.622500e+02 3.447772e-05 5.988906e-02 3.446172e-05 5.987866e-02
1.623000e+02 3.447910e-05 5.989389e-02 3.446310e-05 5.988351e-02
1.623500e+02 3.448048e-05 5.989871e-02 3.446449e-05 5.988835e-02
1.624000e+02 3.448186e-05 5.990354e-02 3.446587e-05 5.989320e-02
1.624500e+02 3.448323e-05 5.990836e-02 3.446725e-05 5.989804e-02
1.625000e+02 3.448461e-05 5.991318e-02 3.446864e-05 5.990288e-02
1.625500e+02 3.448599e-05 5.991800e-02 3.447002e-05 5.990772e-02
1.626000e+02 3.448737e-05 5.992282e-02 3.447141e-05 5.991255e-02
1.626500e+02 3.448874e-05 5.992764e-02 3.447279e-05 5.991739e-02
1.627000e+02 3.449012e-05 5.993245e-02 3.447418e-05 5.992222e-02
1.627500e+02 3.449150e-05 5.993726e-02 3.447556e-05 5.992705e-02
1.628000e+02 3.449288e-05 5.994207e-02 3.447695e-05 5.993188e-02
1.628500e+02 3.449426e-05 5.994688e-02 3.447833e-05 5.993671e-02
1.629000e+02 3.449564e-05 5.995169e-02 3.447972e-05 5.994153e-02
1.629500e+02 3.449701e-05 5.995649e-02 3.448110e-05 5.994636e-02
1.630000e+02 3.449839e-05 5.996130e-02 3.448249e-05 5.995118e-02
1.630500e+02 3.449977e-05 5.996610e-02 3.448387e-05 5.995600e-02
1.631000e+02 3.450115e-05 5.997090e-02 3.448526e-05 5.996081e-02
1.631500e+02 3.450253e-05 5.997569e-02 3.448664e-05 5.996563e-02
1.632000e+02 3.450391e-05 5.998049e-02 3.448803e-05 5.997045e-02
1.632500e+02 3.450528e-05 5.998528e-02 3.448942e-05 5.997526e-02
1.633000e+02 3.450666e-05 5.999007e-02 3.449080e-05 5.998007e-02
1.633500e+02 3.450804e-05 5.999486e-02 3.449219e-05 5.998488e-02
1.634000e+02 3.450942e-05 5.999965e-02 3.449357e-05 5.998968e-02
1.634500e+02 3.451080e-05 6.000444e-02 3.449496e-05 5.999449e-02
1.635000e+02 3.451218e-05 6.000922e-02 3.449634e-05 5.999929e-02
1.635500e+02 3.451356e-05 6.001400e-02 3.449773e-05 6.000409e-02
1.636000e+02 3.451493e-05 6.001879e-02 3.449911e-05 6.000889e-02
1.636500e+02 3.451631e-05 6.002356e-02 3.450050e-05 6.001369e-02
1.637000e+02 3.451769e-05 6.002834e-02 3.450189e-05 6.001849e-02
1.637500e+02 3.451907e-05 6.003312e-02 3.450327e-05 6.002328e-02
1.638000e+02 3.452045e-05 6.003789e-02 3.450466e-05 6.002807e-02
1.638500e+02 3.452183e-05 6.004266e-02 3.450604e-05 6.003286e-02
1.639000e+02 3.452321e-05 6.004743e-02 3.450743e-05 6.003765e-02
1.639500e+02 3.452459e-05 6.005220e-02 3.450881e-05 6.004244e-02
1.640000e+02 3.452596e-05 6.005696e-02 3.451020e-05 6.004722e-02
1.640500e+02 3.452734e-05 6.006173e-02 3.451159e-05 6.005200e-02
1.641000e+02 3.452872e-05 6.006649e-02 3.451297e-05 6.005678e-02
1.641500e+02 3.453010e-05 6.007125e-02 3.451436e-05 6.006156e-02
1.642000e+02 3.453148e-05 6.007601e-02 3.451574e-05 6.006634e-02
1.642500e+02 3.453286e-05 6.008076e-02 3.451713e-05 6.007111e-02
1.643000e+02 3.453424e-05 6.008552e-02 3.451852e-05 6.007589e-02
1.643500e+02 3.453562e-05 6.009027e-02 3.451990e-05 6.008066e-02
1.644000e+02 3.453700e-05 6.009502e-02 3.452129e-05 6.008543e-02
1.644500e+02 3.453838e-05 6.009977e-02 3.452267e-05 6.009020e-02
1.645000e+02 3.453975e-05 6.010452e-02 3.452406e-05 6.009496e-02
1.645500e+02 3.454113e-05 6.010926e-02 3.452545e-05 6.009972e-02
1.646000e+02 3.454251e-05 6.011401e-02 3.452683e-05 6.010449e-02
1.646500e+02 3.454389e-05 6.011875e-02 3.452822e-05 6.010925e-02
1.647000e+02 3.454527e-05 6.012349e-02 3.452960e-05 6.011400e-02
1.647500e+02 3.454665e-05 6.012823e-02 3.453099e-05 6.011876e-02
1.648000e+02 3.454803e-05 6.013296e-02 3.453238e-05 6.012352e-02
1.648500e+02 3.454941e-05 6.013770e-02 3.453376e-05 6.012827e-02
1.649000e+02 3.455079e-05 6.014243e-02 3.453515e-05 6.013302e-02
1.649500e+02 3.455217e-05 6.014716e-02 3.453654e-05 6.013777e-02
1.650000e+02 3.455355e-05 6.015189e-02 3.453792e-05 6.014251e-02
1.650500e+02 3.455493e-05 6.015661e-02 3.453931e-05 6.014726e-02
1.651000e+02 3.455630e-05 6.016134e-02 3.454069e-05 6.015200e-02
1.651500e+02 3.455768e-05 6.016606e-02 3.454208e-05 6.015674e-02
1.652000e+02 3.455906e-05 6.017078e-02 3.454347e-05 6.016148e-02
1.652500e+02 3.456044e-05 6.017550e-02 3.454485e-05 6.016622e-02
1.653000e+02 3.456182e-05 6.018022e-02 3.454624e-05 6.017096e-02
1.653500e+02 3.456320e-05 6.018493e-02 3.454763e-05 6.017569e-02
1.654000e+02 3.456458e-05 6.018965e-02 3.454901e-05 6.018042e-02
1.654500e+02 3.456596e-05 6.019436e-02 3.455040e-05 6.018515e-02
1.655000e+02 3.456734e-05 6.019907e-02 3.455178e-05 6.018988e-02
1.655500e+02 3.456872e-05 6.020377e-02 3.455317e-05 6.019460e-02
1.656000e+02 3.457010e-05 6.020848e-02 3.455456e-05 6.019933e-02
1.656500e+02 3.457148e-05 6.021318e-02 3.455594e-05 6.020405e-02
1.657000e+02 3.457286e-05 6.021789e-02 3.455733e-05 6.020877e-02
1.657500e+02 3.457423e-05 6.022259e-02 3.455872e-05 6.021349e-02
1.658000e+02 3.457561e-05 6.022728e-02 3.456010e-05 6.021821e-02
1.658500e+02 3.457699e-05 6.023198e-02 3.456149e-05 6.022292e-02
1.659000e+02 3.457837e-05 6.023667e-02 3.456287e-05 6.022763e-02
1.659500e+02 3.457975e-05 6.024137e-02 3.456426e-05 6.023234e-02
1.660000e+02 3.458113e-05 6.024606e-02 3.456565e-05 6.023705e-02
1.660500e+02 3.458251e-05 6.025075e-02 3.456703e-05 6.024176e-02
1.661000e+02 3.458389e-05 6.025543e-02 3.456842e-05 6.024646e-02
1.661500e+02 3.458527e-05 6.026012e-02 3.456981e-05 6.025117e-02
1.662000e+02 3.458665e-05 6.026480e-02 3.457119e-05 6.025587e-02
1.662500e+02 3.458803e-05 6.026948e-02 3.457258e-05 6.026057e-02
1.663000e+02 3.458940e-05 6.027416e-02 3.457396e-05 6.026526e-02
1.663500e+02 3.459078e-05 6.027884e-02 3.457535e-05 6.026996e-02
1.664000e+02 3.459216e-05 6.028351e-02 3.457674e-05 6.027465e-02
1.664500e+02 3.459354e-05 6.028819e-02 3.457812e-05 6.027934e-02
1.665000e+02 3.459492e-05 6.029286e-02 3.457951e-05 6.028403e-02
1.665500e+02 3.459630e-05 6.029753e-02 3.458090e-05 6.028872e-02
1.666000e+02 3.459768e-05 6.030219e-02 3.458228e-05 6.029341e-02
1.666500e+02 3.459906e-05 6.030686e-02 3.458367e-05 6.029809e-02
1.667000e+02 3.460044e-05 6.031152e-02 3.458505e-05 6.030277e-02
1.667500e+02 3.460182e-05 6.031619e-02 3.458644e-05 6.030745e-02
1.668000e+02 3.460320e-05 6.032085e-02 3.458783e-05 6.031213e-02
1.668500e+02 3.460457e-05 6.032550e-02 3.458921e-05 6.031681e-02
1.669000e+02 3.460595e-05 6.033016e-02 3.459060e-05 6.032148e-02
1.669500e+02 3.460733e-05 6.033481e-02 3.459198e-05 6.032615e-02
