t mart aus1 fer1 aus2 fer2
3.867693e+01 1.963491e-02 6.654135e-02 3.773125e-05 6.818122e-02 3.783505e-05
3.868193e+01 1.963457e-02 6.654236e-02 3.773132e-05 6.818134e-02 3.783507e-05
3.868693e+01 1.963423e-02 6.654337e-02 3.773140e-05 6.818146e-02 3.783510e-05
3.869193e+01 1.963388e-02 6.654438e-02 3.773148e-05 6.818158e-02 3.783512e-05
3.869693e+01 1.963354e-02 6.654539e-02 3.773155e-05 6.818170e-02 3.783514e-05
3.870194e+01 1.963320e-02 6.654640e-02 3.773163e-05 6.818182e-02 3.783517e-05
3.870694e+01 1.963286e-02 6.654741e-02 3.773170e-05 6.818194e-02 3.783519e-05
3.871194e+01 1.963252e-02 6.654842e-02 3.773178e-05 6.818206e-02 3.783521e-05
3.871694e+01 1.963218e-02 6.654943e-02 3.773185e-05 6.818218e-02 3.783524e-05
3.872194e+01 1.963184e-02 6.655044e-02 3.773193e-05 6.818230e-02 3.783526e-05
3.872694e+01 1.963150e-02 6.655145e-02 3.773201e-05 6.818242e-02 3.783529e-05
3.873194e+01 1.963116e-02 6.655246e-02 3.773208e-05 6.818254e-02 3.783531e-05
3.873694e+01 1.963082e-02 6.655346e-02 3.773216e-05 6.818266e-02 3.783533e-05
3.874194e+01 1.963048e-02 6.655447e-02 3.773223e-05 6.818278e-02 3.783536e-05
3.874694e+01 1.963014e-02 6.655547e-02 3.773231e-05 6.818290e-02 3.783538e-05
3.875194e+01 1.962980e-02 6.655648e-02 3.773238e-05 6.818302e-02 3.783540e-05
3.875694e+01 1.962946e-02 6.655748e-02 3.773246e-05 6.818314e-02 3.783543e-05
3.876194e+01 1.962913e-02 6.655849e-02 3.773253e-05 6.818325e-02 3.783545e-05
3.876694e+01 1.962879e-02 6.655949e-02 3.773261e-05 6.818337e-02 3.783547e-05
3.877194e+01 1.962845e-02 6.656050e-02 3.773268e-05 6.818349e-02 3.783550e-05
3.877694e+01 1.962811e-02 6.656150e-02 3.773276e-05 6.818361e-02 3.783552e-05
3.878194e+01 1.962777e-02 6.656250e-02 3.773283e-05 6.818373e-02 3.783554e-05
3.878694e+01 1.962743e-02 6.656350e-02 3.773291e-05 6.818384e-02 3.783557e-05
3.879194e+01 1.962710e-02 6.656450e-02 3.773298e-05 6.818396e-02 3.783559e-05
3.879694e+01 1.962676e-02 6.656550e-02 3.773306e-05 6.818408e-02 3.783561e-05
3.880194e+01 1.962642e-02 6.656650e-02 3.773313e-05 6.818420e-02 3.783564e-05
3.880694e+01 1.962608e-02 6.656750e-02 3.773321e-05 6.818431e-02 3.783566e-05
3.881194e+01 1.962575e-02 6.656850e-02 3.773328e-05 6.818443e-02 3.783568e-05
3.881694e+01 1.962541e-02 6.656950e-02 3.773336e-05 6.818455e-02 3.783571e-05
3.882194e+01 1.962507e-02 6.657050e-02 3.773343e-05 6.818466e-02 3.783573e-05
3.882694e+01 1.962474e-02 6.657149e-02 3.773351e-05 6.818478e-02 3.783575e-05
3.883194e+01 1.962440e-02 6.657249e-02 3.773358e-05 6.818490e-02 3.783578e-05
3.883694e+01 1.962407e-02 6.657349e-02 3.773366e-05 6.818501e-02 3.783580e-05
3.884194e+01 1.962373e-02 6.657448e-02 3.773373e-05 6.818513e-02 3.783582e-05
3.884694e+01 1.962339e-02 6.657548e-02 3.773381e-05 6.818525e-02 3.783585e-05
3.885194e+01 1.962306e-02 6.657647e-02 3.773388e-05 6.818536e-02 3.783587e-05
3.885694e+01 1.962272e-02 6.657747e-02 3.773395e-05 6.818548e-02 3.783589e-05
3.886194e+01 1.962239e-02 6.657846e-02 3.773403e-05 6.818559e-02 3.783591e-05
3.886694e+01 1.962205e-02 6.657945e-02 3.773410e-05 6.818571e-02 3.783594e-05
3.887194e+01 1.962172e-02 6.658045e-02 3.773418e-05 6.818582e-02 3.783596e-05
3.887694e+01 1.962138e-02 6.658144e-02 3.773425e-05 6.818594e-02 3.783598e-05
3.888194e+01 1.962105e-02 6.658243e-02 3.773433e-05 6.818605e-02 3.783601e-05
3.888694e+01 1.962071e-02 6.658342e-02 3.773440e-05 6.818617e-02 3.783603e-05
3.889194e+01 1.962038e-02 6.658441e-02 3.773447e-05 6.818628e-02 3.783605e-05
3.889694e+01 1.962005e-02 6.658540e-02 3.773455e-05 6.818640e-02 3.783607e-05
3.890195e+01 1.961971e-02 6.658639e-02 3.773462e-05 6.818651e-02 3.783610e-05
3.890695e+01 1.961938e-02 6.658738e-02 3.773470e-05 6.818663e-02 3.783612e-05
3.891195e+01 1.961905e-02 6.658837e-02 3.773477e-05 6.818674e-02 3.783614e-05
3.891695e+01 1.961871e-02 6.658935e-02 3.773484e-05 6.818685e-02 3.783616e-05
3.892195e+01 1.961838e-02 6.659034e-02 3.773492e-05 6.818697e-02 3.783619e-05
3.892695e+01 1.961805e-02 6.659133e-02 3.773499e-05 6.818708e-02 3.783621e-05
3.893195e+01 1.961771e-02 6.659231e-02 3.773507e-05 6.818719e-02 3.783623e-05
3.893695e+01 1.961738e-02 6.659330e-02 3.773514e-05 6.818731e-02 3.783625e-05
3.894195e+01 1.961705e-02 6.659429e-02 3.773521e-05 6.818742e-02 3.783628e-05
3.894695e+01 1.961672e-02 6.659527e-02 3.773529e-05 6.818753e-02 3.783630e-05
3.895195e+01 1.961638e-02 6.659625e-02 3.773536e-05 6.818765e-02 3.783632e-05
3.895695e+01 1.961605e-02 6.659724e-02 3.773543e-05 6.818776e-02 3.783634e-05
3.896195e+01 1.961572e-02 6.659822e-02 3.773551e-05 6.818787e-02 3.783637e-05
3.896695e+01 1.961539e-02 6.659920e-02 3.773558e-05 6.818798e-02 3.783639e-05
3.897195e+01 1.961506e-02 6.660018e-02 3.773565e-05 6.818810e-02 3.783641e-05
3.897695e+01 1.961473e-02 6.660117e-02 3.773573e-05 6.818821e-02 3.783643e-05
3.898195e+01 1.961440e-02 6.660215e-02 3.773580e-05 6.818832e-02 3.783646e-05
3.898695e+01 1.961406e-02 6.660313e-02 3.773587e-05 6.818843e-02 3.783648e-05
3.899195e+01 1.961373e-02 6.660411e-02 3.773595e-05 6.818854e-02 3.783650e-05
3.899695e+01 1.961340e-02 6.660509e-02 3.773602e-05 6.818866e-02 3.783652e-05
3.900195e+01 1.961307e-02 6.660607e-02 3.773609e-05 6.818877e-02 3.783654e-05
3.900695e+01 1.961274e-02 6.660704e-02 3.773617e-05 6.818888e-02 3.783657e-05
3.901195e+01 1.961241e-02 6.660802e-02 3.773624e-05 6.818899e-02 3.783659e-05
3.901695e+01 1.961208e-02 6.660900e-02 3.773631e-05 6.818910e-02 3.783661e-05
3.902195e+01 1.961175e-02 6.660998e-02 3.773639e-05 6.818921e-02 3.783663e-05
3.902695e+01 1.961142e-02 6.661095e-02 3.773646e-05 6.818932e-02 3.783666e-05
3.903195e+01 1.961110e-02 6.661193e-02 3.773653e-05 6.818943e-02 3.783668e-05
3.903695e+01 1.961077e-02 6.661290e-02 3.773660e-05 6.818955e-02 3.783670e-05
3.904195e+01 1.961044e-02 6.661388e-02 3.773668e-05 6.818966e-02 3.783672e-05
3.904695e+01 1.961011e-02 6.661485e-02 3.773675e-05 6.818977e-02 3.783674e-05
3.905195e+01 1.960978e-02 6.661583e-02 3.773682e-05 6.818988e-02 3.783677e-05
3.905695e+01 1.960945e-02 6.661680e-02 3.773689e-05 6.818999e-02 3.783679e-05
3.906195e+01 1.960912e-02 6.661777e-02 3.773697e-05 6.819010e-02 3.783681e-05
3.906695e+01 1.960880e-02 6.661874e-02 3.773704e-05 6.819021e-02 3.783683e-05
3.907195e+01 1.960847e-02 6.661971e-02 3.773711e-05 6.819032e-02 3.783685e-05
3.907695e+01 1.960814e-02 6.662069e-02 3.773718e-05 6.819042e-02 3.783687e-05
3.908195e+01 1.960781e-02 6.662166e-02 3.773726e-05 6.819053e-02 3.783690e-05
3.908695e+01 1.960749e-02 6.662263e-02 3.773733e-05 6.819064e-02 3.783692e-05
3.909195e+01 1.960716e-02 6.662360e-02 3.773740e-05 6.819075e-02 3.783694e-05
3.909695e+01 1.960683e-02 6.662456e-02 3.773747e-05 6.819086e-02 3.783696e-05
3.910196e+01 1.960651e-02 6.662553e-02 3.773755e-05 6.819097e-02 3.783698e-05
3.910696e+01 1.960618e-02 6.662650e-02 3.773762e-05 6.819108e-02 3.783700e-05
3.911196e+01 1.960585e-02 6.662747e-02 3.773769e-05 6.819119e-02 3.783703e-05
3.911696e+01 1.960553e-02 6.662844e-02 3.773776e-05 6.819130e-02 3.783705e-05
3.912196e+01 1.960520e-02 6.662940e-02 3.773784e-05 6.819140e-02 3.783707e-05
3.912696e+01 1.960487e-02 6.663037e-02 3.773791e-05 6.819151e-02 3.783709e-05
3.913196e+01 1.960455e-02 6.663133e-02 3.773798e-05 6.819162e-02 3.783711e-05
3.913696e+01 1.960422e-02 6.663230e-02 3.773805e-05 6.819173e-02 3.783713e-05
3.914196e+01 1.960390e-02 6.663326e-02 3.773812e-05 6.819184e-02 3.783715e-05
3.914696e+01 1.960357e-02 6.663423e-02 3.773819e-05 6.819194e-02 3.783718e-05
3.915196e+01 1.960325e-02 6.663519e-02 3.773827e-05 6.819205e-02 3.783720e-05
3.915696e+01 1.960292e-02 6.663615e-02 3.773834e-05 6.819216e-02 3.783722e-05
3.916196e+01 1.960260e-02 6.663711e-02 3.773841e-05 6.819226e-02 3.783724e-05
3.916696e+01 1.960227e-02 6.663808e-02 3.773848e-05 6.819237e-02 3.783726e-05
3.917196e+01 1.960195e-02 6.663904e-02 3.773855e-05 6.819248e-02 3.783728e-05
3.917696e+01 1.960162e-02 6.664000e-02 3.773863e-05 6.819259e-02 3.783730e-05
3.918196e+01 1.960130e-02 6.664096e-02 3.773870e-05 6.819269e-02 3.783733e-05
3.918696e+01 1.960098e-02 6.664192e-02 3.773877e-05 6.819280e-02 3.783735e-05
3.919196e+01 1.960065e-02 6.664288e-02 3.773884e-05 6.819290e-02 3.783737e-05
3.919696e+01 1.960033e-02 6.664384e-02 3.773891e-05 6.819301e-02 3.783739e-05
3.920196e+01 1.960001e-02 6.664479e-02 3.773898e-05 6.819312e-02 3.783741e-05
3.920696e+01 1.959968e-02 6.664575e-02 3.773905e-05 6.819322e-02 3.783743e-05
3.921196e+01 1.959936e-02 6.664671e-02 3.773913e-05 6.819333e-02 3.783745e-05
3.921696e+01 1.959904e-02 6.664767e-02 3.773920e-05 6.819343e-02 3.783747e-05
3.922196e+01 1.959871e-02 6.664862e-02 3.773927e-05 6.819354e-02 3.783749e-05
3.922696e+01 1.959839e-02 6.664958e-02 3.773934e-05 6.819365e-02 3.783752e-05
3.923196e+01 1.959807e-02 6.665053e-02 3.773941e-05 6.819375e-02 3.783754e-05
3.923696e+01 1.959775e-02 6.665149e-02 3.773948e-05 6.819386e-02 3.783756e-05
3.924196e+01 1.959743e-02 6.665244e-02 3.773955e-05 6.819396e-02 3.783758e-05
3.924696e+01 1.959710e-02 6.665339e-02 3.773962e-05 6.819407e-02 3.783760e-05
3.925196e+01 1.959678e-02 6.665435e-02 3.773969e-05 6.819417e-02 3.783762e-05
3.925696e+01 1.959646e-02 6.665530e-02 3.773977e-05 6.819428e-02 3.783764e-05
3.926196e+01 1.959614e-02 6.665625e-02 3.773984e-05 6.819438e-02 3.783766e-05
3.926696e+01 1.959582e-02 6.665720e-02 3.773991e-05 6.819448e-02 3.783768e-05
3.927196e+01 1.959550e-02 6.665815e-02 3.773998e-05 6.819459e-02 3.783770e-05
3.927696e+01 1.959518e-02 6.665910e-02 3.774005e-05 6.819469e-02 3.783772e-05
3.928196e+01 1.959486e-02 6.666005e-02 3.774012e-05 6.819480e-02 3.783774e-05
3.928696e+01 1.959454e-02 6.666100e-02 3.774019e-05 6.819490e-02 3.783777e-05
3.929196e+01 1.959422e-02 6.666195e-02 3.774026e-05 6.819500e-02 3.783779e-05
3.929696e+01 1.959390e-02 6.666290e-02 3.774033e-05 6.819511e-02 3.783781e-05
3.930197e+01 1.959358e-02 6.666385e-02 3.774040e-05 6.819521e-02 3.783783e-05
3.930697e+01 1.959326e-02 6.666480e-02 3.774047e-05 6.819532e-02 3.783785e-05
3.931197e+01 1.959294e-02 6.666574e-02 3.774054e-05 6.819542e-02 3.783787e-05
3.931697e+01 1.959262e-02 6.666669e-02 3.774061e-05 6.819552e-02 3.783789e-05
3.932197e+01 1.959230e-02 6.666764e-02 3.774068e-05 6.819562e-02 3.783791e-05
3.932697e+01 1.959198e-02 6.666858e-02 3.774075e-05 6.819573e-02 3.783793e-05
3.933197e+01 1.959166e-02 6.666953e-02 3.774082e-05 6.819583e-02 3.783795e-05
3.933697e+01 1.959134e-02 6.667047e-02 3.774089e-05 6.819593e-02 3.783797e-05
3.934197e+01 1.959102e-02 6.667141e-02 3.774096e-05 6.819603e-02 3.783799e-05
3.934697e+01 1.959071e-02 6.667236e-02 3.774103e-05 6.819614e-02 3.783801e-05
3.935197e+01 1.959039e-02 6.667330e-02 3.774110e-05 6.819624e-02 3.783803e-05
3.935697e+01 1.959007e-02 6.667424e-02 3.774117e-05 6.819634e-02 3.783805e-05
3.936197e+01 1.958975e-02 6.667519e-02 3.774124e-05 6.819644e-02 3.783807e-05
3.936697e+01 1.958943e-02 6.667613e-02 3.774131e-05 6.819655e-02 3.783809e-05
3.937197e+01 1.958912e-02 6.667707e-02 3.774138e-05 6.819665e-02 3.783811e-05
3.937697e+01 1.958880e-02 6.667801e-02 3.774145e-05 6.819675e-02 3.783813e-05
3.938197e+01 1.958848e-02 6.667895e-02 3.774152e-05 6.819685e-02 3.783815e-05
3.938697e+01 1.958816e-02 6.667989e-02 3.774159e-05 6.819695e-02 3.783817e-05
3.939197e+01 1.958785e-02 6.668083e-02 3.774166e-05 6.819705e-02 3.783819e-05
3.939697e+01 1.958753e-02 6.668176e-02 3.774173e-05 6.819715e-02 3.783821e-05
3.940197e+01 1.958721e-02 6.668270e-02 3.774180e-05 6.819725e-02 3.783824e-05
3.940697e+01 1.958690e-02 6.668364e-02 3.774187e-05 6.819736e-02 3.783826e-05
3.941197e+01 1.958658e-02 6.668458e-02 3.774194e-05 6.819746e-02 3.783828e-05
3.941697e+01 1.958627e-02 6.668551e-02 3.774201e-05 6.819756e-02 3.783830e-05
3.942197e+01 1.958595e-02 6.668645e-02 3.774208e-05 6.819766e-02 3.783832e-05
3.942697e+01 1.958563e-02 6.668738e-02 3.774215e-05 6.819776e-02 3.783834e-05
3.943197e+01 1.958532e-02 6.668832e-02 3.774222e-05 6.819786e-02 3.783836e-05
3.943697e+01 1.958500e-02 6.668925e-02 3.774229e-05 6.819796e-02 3.783838e-05
3.944197e+01 1.958469e-02 6.669019e-02 3.774236e-05 6.819806e-02 3.783840e-05
3.944697e+01 1.958437e-02 6.669112e-02 3.774243e-05 6.819816e-02 3.783842e-05
3.945197e+01 1.958406e-02 6.669205e-02 3.774250e-05 6.819826e-02 3.783844e-05
3.945697e+01 1.958374e-02 6.669298e-02 3.774257e-05 6.819836e-02 3.783846e-05
3.946197e+01 1.958343e-02 6.669392e-02 3.774264e-05 6.819846e-02 3.783848e-05
3.946697e+01 1.958312e-02 6.669485e-02 3.774271e-05 6.819856e-02 3.783849e-05
3.947197e+01 1.958280e-02 6.669578e-02 3.774277e-05 6.819865e-02 3.783851e-05
3.947697e+01 1.958249e-02 6.669671e-02 3.774284e-05 6.819875e-02 3.783853e-05
3.948197e+01 1.958217e-02 6.669764e-02 3.774291e-05 6.819885e-02 3.783855e-05
3.948697e+01 1.958186e-02 6.669857e-02 3.774298e-05 6.819895e-02 3.783857e-05
3.949197e+01 1.958155e-02 6.669950e-02 3.774305e-05 6.819905e-02 3.783859e-05
3.949697e+01 1.958123e-02 6.670042e-02 3.774312e-05 6.819915e-02 3.783861e-05
3.950198e+01 1.958092e-02 6.670135e-02 3.774319e-05 6.819925e-02 3.783863e-05
3.950698e+01 1.958061e-02 6.670228e-02 3.774326e-05 6.819935e-02 3.783865e-05
3.951198e+01 1.958030e-02 6.670321e-02 3.774333e-05 6.819944e-02 3.783867e-05
3.951698e+01 1.957998e-02 6.670413e-02 3.774340e-05 6.819954e-02 3.783869e-05
3.952198e+01 1.957967e-02 6.670506e-02 3.774346e-05 6.819964e-02 3.783871e-05
3.952698e+01 1.957936e-02 6.670598e-02 3.774353e-05 6.819974e-02 3.783873e-05
3.953198e+01 1.957905e-02 6.670691e-02 3.774360e-05 6.819983e-02 3.783875e-05
3.953698e+01 1.957873e-02 6.670783e-02 3.774367e-05 6.819993e-02 3.783877e-05
3.954198e+01 1.957842e-02 6.670876e-02 3.774374e-05 6.820003e-02 3.783879e-05
3.954698e+01 1.957811e-02 6.670968e-02 3.774381e-05 6.820013e-02 3.783881e-05
3.955198e+01 1.957780e-02 6.671060e-02 3.774388e-05 6.820022e-02 3.783883e-05
3.955698e+01 1.957749e-02 6.671153e-02 3.774394e-05 6.820032e-02 3.783885e-05
3.956198e+01 1.957718e-02 6.671245e-02 3.774401e-05 6.820042e-02 3.783887e-05
3.956698e+01 1.957687e-02 6.671337e-02 3.774408e-05 6.820052e-02 3.783889e-05
3.957198e+01 1.957656e-02 6.671429e-02 3.774415e-05 6.820061e-02 3.783891e-05
3.957698e+01 1.957624e-02 6.671521e-02 3.774422e-05 6.820071e-02 3.783893e-05
3.958198e+01 1.957593e-02 6.671613e-02 3.774429e-05 6.820081e-02 3.783894e-05
3.958698e+01 1.957562e-02 6.671705e-02 3.774435e-05 6.820090e-02 3.783896e-05
3.959198e+01 1.957531e-02 6.671797e-02 3.774442e-05 6.820100e-02 3.783898e-05
3.959698e+01 1.957500e-02 6.671889e-02 3.774449e-05 6.820109e-02 3.783900e-05
3.960198e+01 1.957469e-02 6.671980e-02 3.774456e-05 6.820119e-02 3.783902e-05
3.960698e+01 1.957438e-02 6.672072e-02 3.774463e-05 6.820129e-02 3.783904e-05
3.961198e+01 1.957408e-02 6.672164e-02 3.774469e-05 6.820138e-02 3.783906e-05
3.961698e+01 1.957377e-02 6.672255e-02 3.774476e-05 6.820148e-02 3.783908e-05
3.962198e+01 1.957346e-02 6.672347e-02 3.774483e-05 6.820157e-02 3.783910e-05
3.962698e+01 1.957315e-02 6.672439e-02 3.774490e-05 6.820167e-02 3.783912e-05
3.963198e+01 1.957284e-02 6.672530e-02 3.774497e-05 6.820176e-02 3.783914e-05
3.963698e+01 1.957253e-02 6.672621e-02 3.774503e-05 6.820186e-02 3.783916e-05
3.964198e+01 1.957222e-02 6.672713e-02 3.774510e-05 6.820195e-02 3.783917e-05
3.964698e+01 1.957191e-02 6.672804e-02 3.774517e-05 6.820205e-02 3.783919e-05
3.965198e+01 1.957161e-02 6.672895e-02 3.774524e-05 6.820214e-02 3.783921e-05
3.965698e+01 1.957130e-02 6.672987e-02 3.774530e-05 6.820224e-02 3.783923e-05
3.966198e+01 1.957099e-02 6.673078e-02 3.774537e-05 6.820233e-02 3.783925e-05
3.966698e+01 1.957068e-02 6.673169e-02 3.774544e-05 6.820243e-02 3.783927e-05
3.967198e+01 1.957038e-02 6.673260e-02 3.774551e-05 6.820252e-02 3.783929e-05
3.967698e+01 1.957007e-02 6.673351e-02 3.774557e-05 6.820262e-02 3.783931e-05
3.968198e+01 1.956976e-02 6.673442e-02 3.774564e-05 6.820271e-02 3.783933e-05
3.968698e+01 1.956945e-02 6.673533e-02 3.774571e-05 6.820280e-02 3.783934e-05
3.969198e+01 1.956915e-02 6.673624e-02 3.774578e-05 6.820290e-02 3.783936e-05
3.969698e+01 1.956884e-02 6.673715e-02 3.774584e-05 6.820299e-02 3.783938e-05
3.970199e+01 1.956853e-02 6.673806e-02 3.774591e-05 6.820309e-02 3.783940e-05
3.970699e+01 1.956823e-02 6.673896e-02 3.774598e-05 6.820318e-02 3.783942e-05
3.971199e+01 1.956792e-02 6.673987e-02 3.774604e-05 6.820327e-02 3.783944e-05
3.971699e+01 1.956762e-02 6.674078e-02 3.774611e-05 6.820337e-02 3.783946e-05
3.972199e+01 1.956731e-02 6.674168e-02 3.774618e-05 6.820346e-02 3.783948e-05
3.972699e+01 1.956701e-02 6.674259e-02 3.774625e-05 6.820355e-02 3.783949e-05
3.973199e+01 1.956670e-02 6.674349e-02 3.774631e-05 6.820364e-02 3.783951e-05
3.973699e+01 1.956639e-02 6.674440e-02 3.774638e-05 6.820374e-02 3.783953e-05
3.974199e+01 1.956609e-02 6.674530e-02 3.774645e-05 6.820383e-02 3.783955e-05
3.974699e+01 1.956578e-02 6.674621e-02 3.774651e-05 6.820392e-02 3.783957e-05
3.975199e+01 1.956548e-02 6.674711e-02 3.774658e-05 6.820402e-02 3.783959e-05
3.975699e+01 1.956518e-02 6.674801e-02 3.774665e-05 6.820411e-02 3.783961e-05
3.976199e+01 1.956487e-02 6.674891e-02 3.774671e-05 6.820420e-02 3.783962e-05
3.976699e+01 1.956457e-02 6.674981e-02 3.774678e-05 6.820429e-02 3.783964e-05
3.977199e+01 1.956426e-02 6.675072e-02 3.774685e-05 6.820438e-02 3.783966e-05
3.977699e+01 1.956396e-02 6.675162e-02 3.774691e-05 6.820448e-02 3.783968e-05
3.978199e+01 1.956365e-02 6.675252e-02 3.774698e-05 6.820457e-02 3.783970e-05
3.978699e+01 1.956335e-02 6.675342e-02 3.774705e-05 6.820466e-02 3.783972e-05
3.979199e+01 1.956305e-02 6.675432e-02 3.774711e-05 6.820475e-02 3.783974e-05
3.979699e+01 1.956274e-02 6.675521e-02 3.774718e-05 6.820484e-02 3.783975e-05
3.980199e+01 1.956244e-02 6.675611e-02 3.774725e-05 6.820493e-02 3.783977e-05
3.980699e+01 1.956214e-02 6.675701e-02 3.774731e-05 6.820502e-02 3.783979e-05
3.981199e+01 1.956184e-02 6.675791e-02 3.774738e-05 6.820512e-02 3.783981e-05
3.981699e+01 1.956153e-02 6.675880e-02 3.774745e-05 6.820521e-02 3.783983e-05
3.982199e+01 1.956123e-02 6.675970e-02 3.774751e-05 6.820530e-02 3.783984e-05
3.982699e+01 1.956093e-02 6.676060e-02 3.774758e-05 6.820539e-02 3.783986e-05
3.983199e+01 1.956063e-02 6.676149e-02 3.774764e-05 6.820548e-02 3.783988e-05
3.983699e+01 1.956032e-02 6.676239e-02 3.774771e-05 6.820557e-02 3.783990e-05
3.984199e+01 1.956002e-02 6.676328e-02 3.774778e-05 6.820566e-02 3.783992e-05
3.984699e+01 1.955972e-02 6.676417e-02 3.774784e-05 6.820575e-02 3.783994e-05
3.985199e+01 1.955942e-02 6.676507e-02 3.774791e-05 6.820584e-02 3.783995e-05
3.985699e+01 1.955912e-02 6.676596e-02 3.774797e-05 6.820593e-02 3.783997e-05
3.986199e+01 1.955882e-02 6.676685e-02 3.774804e-05 6.820602e-02 3.783999e-05
3.986699e+01 1.955852e-02 6.676774e-02 3.774811e-05 6.820611e-02 3.784001e-05
3.987199e+01 1.955821e-02 6.676864e-02 3.774817e-05 6.820620e-02 3.784003e-05
3.987699e+01 1.955791e-02 6.676953e-02 3.774824e-05 6.820629e-02 3.784004e-05
3.988199e+01 1.955761e-02 6.677042e-02 3.774830e-05 6.820638e-02 3.784006e-05
3.988699e+01 1.955731e-02 6.677131e-02 3.774837e-05 6.820647e-02 3.784008e-05
3.989199e+01 1.955701e-02 6.677220e-02 3.774844e-05 6.820656e-02 3.784010e-05
3.989699e+01 1.955671e-02 6.677309e-02 3.774850e-05 6.820665e-02 3.784012e-05
3.990200e+01 1.955641e-02 6.677397e-02 3.774857e-05 6.820674e-02 3.784013e-05
3.990700e+01 1.955611e-02 6.677486e-02 3.774863e-05 6.820683e-02 3.784015e-05
3.991200e+01 1.955581e-02 6.677575e-02 3.774870e-05 6.820691e-02 3.784017e-05
3.991700e+01 1.955551e-02 6.677664e-02 3.774876e-05 6.820700e-02 3.784019e-05
3.992200e+01 1.955522e-02 6.677752e-02 3.774883e-05 6.820709e-02 3.784021e-05
3.992700e+01 1.955492e-02 6.677841e-02 3.774889e-05 6.820718e-02 3.784022e-05
3.993200e+01 1.955462e-02 6.677929e-02 3.774896e-05 6.820727e-02 3.784024e-05
3.993700e+01 1.955432e-02 6.678018e-02 3.774903e-05 6.820736e-02 3.784026e-05
3.994200e+01 1.955402e-02 6.678106e-02 3.774909e-05 6.820745e-02 3.784028e-05
3.994700e+01 1.955372e-02 6.678195e-02 3.774916e-05 6.820753e-02 3.784029e-05
3.995200e+01 1.955342e-02 6.678283e-02 3.774922e-05 6.820762e-02 3.784031e-05
3.995700e+01 1.955313e-02 6.678372e-02 3.774929e-05 6.820771e-02 3.784033e-05
3.996200e+01 1.955283e-02 6.678460e-02 3.774935e-05 6.820780e-02 3.784035e-05
3.996700e+01 1.955253e-02 6.678548e-02 3.774942e-05 6.820788e-02 3.784036e-05
3.997200e+01 1.955223e-02 6.678636e-02 3.774948e-05 6.820797e-02 3.784038e-05
3.997700e+01 1.955193e-02 6.678724e-02 3.774955e-05 6.820806e-02 3.784040e-05
3.998200e+01 1.955164e-02 6.678812e-02 3.774961e-05 6.820815e-02 3.784042e-05
3.998700e+01 1.955134e-02 6.678900e-02 3.774968e-05 6.820823e-02 3.784043e-05
3.999200e+01 1.955104e-02 6.678988e-02 3.774974e-05 6.820832e-02 3.784045e-05
3.999700e+01 1.955075e-02 6.679076e-02 3.774981e-05 6.820841e-02 3.784047e-05
4.000200e+01 1.955045e-02 6.679164e-02 3.774987e-05 6.820849e-02 3.784049e-05
4.000700e+01 1.955015e-02 6.679252e-02 3.774994e-05 6.820858e-02 3.784050e-05
4.001200e+01 1.954986e-02 6.679340e-02 3.775000e-05 6.820867e-02 3.784052e-05
4.001700e+01 1.954956e-02 6.679428e-02 3.775007e-05 6.820875e-02 3.784054e-05
4.002200e+01 1.954927e-02 6.679515e-02 3.775013e-05 6.820884e-02 3.784056e-05
4.002700e+01 1.954897e-02 6.679603e-02 3.775020e-05 6.820893e-02 3.784057e-05
4.003200e+01 1.954867e-02 6.679691e-02 3.775026e-05 6.820901e-02 3.784059e-05
4.003700e+01 1.954838e-02 6.679778e-02 3.775032e-05 6.820910e-02 3.784061e-05
4.004200e+01 1.954808e-02 6.679866e-02 3.775039e-05 6.820919e-02 3.784063e-05
4.004700e+01 1.954779e-02 6.679953e-02 3.775045e-05 6.820927e-02 3.784064e-05
4.005200e+01 1.954749e-02 6.680041e-02 3.775052e-05 6.820936e-02 3.784066e-05
4.005700e+01 1.954720e-02 6.680128e-02 3.775058e-05 6.820944e-02 3.784068e-05
4.006200e+01 1.954690e-02 6.680215e-02 3.775065e-05 6.820953e-02 3.784070e-05
4.006700e+01 1.954661e-02 6.680302e-02 3.775071e-05 6.820961e-02 3.784071e-05
4.007200e+01 1.954631e-02 6.680390e-02 3.775078e-05 6.820970e-02 3.784073e-05
4.007700e+01 1.954602e-02 6.680477e-02 3.775084e-05 6.820979e-02 3.784075e-05
4.008200e+01 1.954573e-02 6.680564e-02 3.775090e-05 6.820987e-02 3.784076e-05
4.008700e+01 1.954543e-02 6.680651e-02 3.775097e-05 6.820996e-02 3.784078e-05
4.009200e+01 1.954514e-02 6.680738e-02 3.775103e-05 6.821004e-02 3.784080e-05
4.009700e+01 1.954484e-02 6.680825e-02 3.775110e-05 6.821013e-02 3.784082e-05
4.010201e+01 1.954455e-02 6.680912e-02 3.775116e-05 6.821021e-02 3.784083e-05
4.010701e+01 1.954426e-02 6.680999e-02 3.775123e-05 6.821029e-02 3.784085e-05
4.011201e+01 1.954396e-02 6.681086e-02 3.775129e-05 6.821038e-02 3.784087e-05
4.011701e+01 1.954367e-02 6.681173e-02 3.775135e-05 6.821046e-02 3.784088e-05
4.012201e+01 1.954338e-02 6.681259e-02 3.775142e-05 6.821055e-02 3.784090e-05
4.012701e+01 1.954309e-02 6.681346e-02 3.775148e-05 6.821063e-02 3.784092e-05
