t mart aust
5.822911e-01 4.413690e-03 5.394777e-02
5.827914e-01 4.407219e-03 5.395300e-02
5.832916e-01 4.400758e-03 5.395822e-02
5.837919e-01 4.394308e-03 5.396343e-02
5.842921e-01 4.387869e-03 5.396864e-02
5.847924e-01 4.381439e-03 5.397384e-02
5.852926e-01 4.375020e-03 5.397903e-02
5.857929e-01 4.368612e-03 5.398421e-02
5.862931e-01 4.362213e-03 5.398938e-02
5.867934e-01 4.355825e-03 5.399455e-02
5.872936e-01 4.349448e-03 5.399970e-02
5.877939e-01 4.343081e-03 5.400485e-02
5.882941e-01 4.336724e-03 5.401000e-02
5.887944e-01 4.330377e-03 5.401513e-02
5.892946e-01 4.324040e-03 5.402025e-02
5.897949e-01 4.317714e-03 5.402537e-02
5.902951e-01 4.311398e-03 5.403048e-02
5.907954e-01 4.305092e-03 5.403558e-02
5.912956e-01 4.298796e-03 5.404068e-02
5.917959e-01 4.292511e-03 5.404576e-02
5.922961e-01 4.286235e-03 5.405084e-02
5.927964e-01 4.279970e-03 5.405591e-02
5.932966e-01 4.273715e-03 5.406097e-02
5.937969e-01 4.267470e-03 5.406603e-02
5.942971e-01 4.261235e-03 5.407107e-02
5.947974e-01 4.255010e-03 5.407611e-02
5.952976e-01 4.248795e-03 5.408114e-02
5.957979e-01 4.242590e-03 5.408617e-02
5.962981e-01 4.236395e-03 5.409118e-02
5.967984e-01 4.230210e-03 5.409619e-02
5.972986e-01 4.224035e-03 5.410119e-02
5.977989e-01 4.217870e-03 5.410618e-02
5.982991e-01 4.211715e-03 5.411117e-02
5.987994e-01 4.205570e-03 5.411614e-02
5.992996e-01 4.199435e-03 5.412111e-02
5.997999e-01 4.193309e-03 5.412607e-02
6.003002e-01 4.187194e-03 5.413103e-02
6.008004e-01 4.181088e-03 5.413597e-02
6.013007e-01 4.174993e-03 5.414091e-02
6.018009e-01 4.168907e-03 5.414584e-02
6.023012e-01 4.162831e-03 5.415077e-02
6.028014e-01 4.156764e-03 5.415568e-02
6.033017e-01 4.150708e-03 5.416059e-02
6.038019e-01 4.144661e-03 5.416549e-02
6.043022e-01 4.138624e-03 5.417038e-02
6.048024e-01 4.132597e-03 5.417527e-02
6.053027e-01 4.126579e-03 5.418014e-02
6.058029e-01 4.120572e-03 5.418501e-02
6.063032e-01 4.114573e-03 5.418988e-02
6.068034e-01 4.108585e-03 5.419473e-02
6.073037e-01 4.102606e-03 5.419958e-02
6.078039e-01 4.096637e-03 5.420442e-02
6.083042e-01 4.090677e-03 5.420925e-02
6.088044e-01 4.084727e-03 5.421408e-02
6.093047e-01 4.078787e-03 5.421889e-02
6.098049e-01 4.072856e-03 5.422370e-02
6.103052e-01 4.066935e-03 5.422850e-02
6.108054e-01 4.061023e-03 5.423330e-02
6.113057e-01 4.055121e-03 5.423809e-02
6.118059e-01 4.049228e-03 5.424287e-02
6.123062e-01 4.043345e-03 5.424764e-02
6.128064e-01 4.037471e-03 5.425241e-02
6.133067e-01 4.031607e-03 5.425716e-02
6.138069e-01 4.025752e-03 5.426191e-02
6.143072e-01 4.019907e-03 5.426666e-02
6.148074e-01 4.014071e-03 5.427139e-02
6.153077e-01 4.008244e-03 5.427612e-02
6.158079e-01 4.002427e-03 5.428084e-02
6.163082e-01 3.996619e-03 5.428556e-02
6.168084e-01 3.990821e-03 5.429026e-02
6.173087e-01 3.985031e-03 5.429496e-02
6.178089e-01 3.979252e-03 5.429965e-02
6.183092e-01 3.973481e-03 5.430434e-02
6.188094e-01 3.967720e-03 5.430902e-02
6.193097e-01 3.961968e-03 5.431369e-02
6.198099e-01 3.956225e-03 5.431835e-02
6.203102e-01 3.950492e-03 5.432301e-02
6.208104e-01 3.944767e-03 5.432765e-02
6.213107e-01 3.939052e-03 5.433230e-02
6.218109e-01 3.933347e-03 5.433693e-02
6.223112e-01 3.927650e-03 5.434156e-02
6.228114e-01 3.921963e-03 5.434618e-02
6.233117e-01 3.916284e-03 5.435079e-02
6.238119e-01 3.910615e-03 5.435540e-02
6.243122e-01 3.904955e-03 5.435999e-02
6.248124e-01 3.899304e-03 5.436459e-02
6.253127e-01 3.893662e-03 5.436917e-02
6.258129e-01 3.888029e-03 5.437375e-02
6.263132e-01 3.882406e-03 5.437832e-02
6.268134e-01 3.876791e-03 5.438288e-02
6.273137e-01 3.871185e-03 5.438744e-02
6.278139e-01 3.865589e-03 5.439198e-02
6.283142e-01 3.860001e-03 5.439653e-02
6.288144e-01 3.854422e-03 5.440106e-02
6.293147e-01 3.848853e-03 5.440559e-02
6.298149e-01 3.843292e-03 5.441011e-02
6.303152e-01 3.837740e-03 5.441462e-02
6.308154e-01 3.832197e-03 5.441913e-02
6.313157e-01 3.826664e-03 5.442363e-02
6.318159e-01 3.821139e-03 5.442812e-02
6.323162e-01 3.815622e-03 5.443261e-02
6.328164e-01 3.810115e-03 5.443709e-02
6.333167e-01 3.804617e-03 5.444156e-02
6.338169e-01 3.799127e-03 5.444602e-02
6.343172e-01 3.793646e-03 5.445048e-02
6.348174e-01 3.788174e-03 5.445493e-02
6.353177e-01 3.782711e-03 5.445938e-02
6.358179e-01 3.777257e-03 5.446382e-02
6.363182e-01 3.771811e-03 5.446825e-02
6.368184e-01 3.766375e-03 5.447267e-02
6.373187e-01 3.760946e-03 5.447709e-02
6.378189e-01 3.755527e-03 5.448150e-02
6.383192e-01 3.750116e-03 5.448590e-02
6.388194e-01 3.744714e-03 5.449030e-02
6.393197e-01 3.739321e-03 5.449469e-02
6.398199e-01 3.733937e-03 5.449907e-02
6.403202e-01 3.728561e-03 5.450345e-02
6.408204e-01 3.723193e-03 5.450782e-02
6.413207e-01 3.717835e-03 5.451218e-02
6.418209e-01 3.712484e-03 5.451653e-02
6.423212e-01 3.707143e-03 5.452088e-02
6.428214e-01 3.701810e-03 5.452523e-02
6.433217e-01 3.696486e-03 5.452956e-02
6.438219e-01 3.691170e-03 5.453389e-02
6.443222e-01 3.685863e-03 5.453821e-02
6.448224e-01 3.680564e-03 5.454253e-02
6.453227e-01 3.675274e-03 5.454684e-02
6.458229e-01 3.669992e-03 5.455114e-02
6.463232e-01 3.664719e-03 5.455543e-02
6.468234e-01 3.659454e-03 5.455972e-02
6.473237e-01 3.654198e-03 5.456401e-02
6.478239e-01 3.648950e-03 5.456828e-02
6.483242e-01 3.643710e-03 5.457255e-02
6.488244e-01 3.638479e-03 5.457681e-02
6.493247e-01 3.633257e-03 5.458107e-02
6.498249e-01 3.628042e-03 5.458532e-02
6.503252e-01 3.622836e-03 5.458956e-02
6.508254e-01 3.617639e-03 5.459380e-02
6.513257e-01 3.612450e-03 5.459803e-02
6.518259e-01 3.607269e-03 5.460225e-02
6.523262e-01 3.602096e-03 5.460647e-02
6.528264e-01 3.596932e-03 5.461068e-02
6.533267e-01 3.591776e-03 5.461488e-02
6.538269e-01 3.586628e-03 5.461908e-02
6.543272e-01 3.581489e-03 5.462327e-02
6.548274e-01 3.576358e-03 5.462745e-02
6.553277e-01 3.571235e-03 5.463163e-02
6.558279e-01 3.566120e-03 5.463580e-02
6.563282e-01 3.561014e-03 5.463997e-02
6.568284e-01 3.555915e-03 5.464412e-02
6.573287e-01 3.550825e-03 5.464828e-02
6.578289e-01 3.545743e-03 5.465242e-02
6.583292e-01 3.540669e-03 5.465656e-02
6.588294e-01 3.535604e-03 5.466069e-02
6.593297e-01 3.530546e-03 5.466482e-02
6.598299e-01 3.525497e-03 5.466894e-02
6.603302e-01 3.520455e-03 5.467305e-02
6.608304e-01 3.515422e-03 5.467716e-02
6.613307e-01 3.510397e-03 5.468126e-02
6.618309e-01 3.505380e-03 5.468535e-02
6.623312e-01 3.500371e-03 5.468944e-02
6.628314e-01 3.495370e-03 5.469352e-02
6.633317e-01 3.490377e-03 5.469760e-02
6.638319e-01 3.485392e-03 5.470167e-02
6.643322e-01 3.480415e-03 5.470573e-02
6.648324e-01 3.475446e-03 5.470979e-02
6.653327e-01 3.470485e-03 5.471384e-02
6.658329e-01 3.465531e-03 5.471788e-02
6.663332e-01 3.460586e-03 5.472192e-02
6.668334e-01 3.455649e-03 5.472595e-02
6.673337e-01 3.450720e-03 5.472998e-02
6.678339e-01 3.445798e-03 5.473400e-02
6.683342e-01 3.440885e-03 5.473801e-02
6.688344e-01 3.435979e-03 5.474202e-02
6.693347e-01 3.431081e-03 5.474602e-02
6.698349e-01 3.426191e-03 5.475001e-02
6.703352e-01 3.421309e-03 5.475400e-02
6.708354e-01 3.416435e-03 5.475798e-02
6.713357e-01 3.411568e-03 5.476196e-02
6.718359e-01 3.406709e-03 5.476593e-02
6.723362e-01 3.401858e-03 5.476989e-02
6.728364e-01 3.397015e-03 5.477385e-02
6.733367e-01 3.392180e-03 5.477780e-02
6.738369e-01 3.387352e-03 5.478174e-02
6.743372e-01 3.382532e-03 5.478568e-02
6.748374e-01 3.377720e-03 5.478962e-02
6.753377e-01 3.372915e-03 5.479354e-02
6.758379e-01 3.368119e-03 5.479746e-02
6.763382e-01 3.363329e-03 5.480138e-02
6.768384e-01 3.358548e-03 5.480529e-02
6.773387e-01 3.353774e-03 5.480919e-02
6.778389e-01 3.349008e-03 5.481309e-02
6.783392e-01 3.344249e-03 5.481698e-02
6.788394e-01 3.339499e-03 5.482086e-02
6.793397e-01 3.334755e-03 5.482474e-02
6.798399e-01 3.330019e-03 5.482862e-02
6.803402e-01 3.325291e-03 5.483248e-02
6.808404e-01 3.320571e-03 5.483634e-02
6.813407e-01 3.315858e-03 5.484020e-02
6.818409e-01 3.311152e-03 5.484405e-02
6.823412e-01 3.306454e-03 5.484789e-02
6.828414e-01 3.301764e-03 5.485173e-02
6.833417e-01 3.297081e-03 5.485556e-02
6.838419e-01 3.292406e-03 5.485938e-02
6.843422e-01 3.287738e-03 5.486320e-02
6.848424e-01 3.283077e-03 5.486702e-02
6.853427e-01 3.278424e-03 5.487082e-02
6.858429e-01 3.273779e-03 5.487463e-02
6.863432e-01 3.269140e-03 5.487842e-02
6.868434e-01 3.264510e-03 5.488221e-02
6.873437e-01 3.259886e-03 5.488599e-02
6.878439e-01 3.255270e-03 5.488977e-02
6.883442e-01 3.250662e-03 5.489355e-02
6.888444e-01 3.246061e-03 5.489731e-02
6.893447e-01 3.241467e-03 5.490107e-02
6.898449e-01 3.236881e-03 5.490483e-02
6.903452e-01 3.232301e-03 5.490858e-02
6.908454e-01 3.227730e-03 5.491232e-02
6.913457e-01 3.223165e-03 5.491606e-02
6.918459e-01 3.218608e-03 5.491979e-02
6.923462e-01 3.214058e-03 5.492352e-02
6.928464e-01 3.209515e-03 5.492724e-02
6.933467e-01 3.204980e-03 5.493095e-02
6.938469e-01 3.200452e-03 5.493466e-02
6.943472e-01 3.195931e-03 5.493836e-02
6.948474e-01 3.191417e-03 5.494206e-02
6.953477e-01 3.186911e-03 5.494575e-02
6.958479e-01 3.182412e-03 5.494944e-02
6.963482e-01 3.177920e-03 5.495312e-02
6.968484e-01 3.173435e-03 5.495679e-02
6.973487e-01 3.168957e-03 5.496046e-02
6.978489e-01 3.164487e-03 5.496413e-02
6.983492e-01 3.160023e-03 5.496778e-02
6.988494e-01 3.155567e-03 5.497144e-02
6.993497e-01 3.151118e-03 5.497508e-02
6.998499e-01 3.146676e-03 5.497872e-02
7.003502e-01 3.142241e-03 5.498236e-02
7.008504e-01 3.137813e-03 5.498599e-02
7.013507e-01 3.133392e-03 5.498961e-02
7.018509e-01 3.128979e-03 5.499323e-02
7.023512e-01 3.124572e-03 5.499684e-02
7.028514e-01 3.120172e-03 5.500045e-02
7.033517e-01 3.115780e-03 5.500405e-02
7.038519e-01 3.111394e-03 5.500765e-02
7.043522e-01 3.107016e-03 5.501124e-02
7.048524e-01 3.102644e-03 5.501482e-02
7.053527e-01 3.098280e-03 5.501840e-02
7.058529e-01 3.093922e-03 5.502198e-02
7.063532e-01 3.089571e-03 5.502555e-02
7.068534e-01 3.085228e-03 5.502911e-02
7.073537e-01 3.080891e-03 5.503267e-02
7.078539e-01 3.076561e-03 5.503622e-02
7.083542e-01 3.072238e-03 5.503976e-02
7.088544e-01 3.067922e-03 5.504331e-02
7.093547e-01 3.063613e-03 5.504684e-02
7.098549e-01 3.059311e-03 5.505037e-02
7.103552e-01 3.055015e-03 5.505390e-02
7.108554e-01 3.050727e-03 5.505742e-02
7.113557e-01 3.046445e-03 5.506093e-02
7.118559e-01 3.042170e-03 5.506444e-02
7.123562e-01 3.037902e-03 5.506794e-02
7.128564e-01 3.033641e-03 5.507144e-02
7.133567e-01 3.029386e-03 5.507493e-02
7.138569e-01 3.025139e-03 5.507842e-02
7.143572e-01 3.020898e-03 5.508190e-02
7.148574e-01 3.016664e-03 5.508538e-02
7.153577e-01 3.012437e-03 5.508885e-02
7.158579e-01 3.008216e-03 5.509231e-02
7.163582e-01 3.004002e-03 5.509577e-02
7.168584e-01 2.999795e-03 5.509923e-02
7.173587e-01 2.995595e-03 5.510268e-02
7.178589e-01 2.991401e-03 5.510612e-02
7.183592e-01 2.987214e-03 5.510956e-02
7.188594e-01 2.983033e-03 5.511299e-02
7.193597e-01 2.978860e-03 5.511642e-02
7.198599e-01 2.974693e-03 5.511984e-02
7.203602e-01 2.970532e-03 5.512326e-02
7.208604e-01 2.966379e-03 5.512667e-02
7.213607e-01 2.962232e-03 5.513008e-02
7.218609e-01 2.958091e-03 5.513348e-02
7.223612e-01 2.953957e-03 5.513688e-02
7.228614e-01 2.949830e-03 5.514027e-02
7.233617e-01 2.945709e-03 5.514366e-02
7.238619e-01 2.941595e-03 5.514704e-02
7.243622e-01 2.937487e-03 5.515041e-02
7.248624e-01 2.933386e-03 5.515379e-02
7.253627e-01 2.929292e-03 5.515715e-02
7.258629e-01 2.925204e-03 5.516051e-02
7.263632e-01 2.921122e-03 5.516387e-02
7.268634e-01 2.917047e-03 5.516722e-02
7.273637e-01 2.912979e-03 5.517056e-02
7.278639e-01 2.908917e-03 5.517390e-02
7.283642e-01 2.904861e-03 5.517723e-02
7.288644e-01 2.900812e-03 5.518056e-02
7.293647e-01 2.896769e-03 5.518389e-02
7.298649e-01 2.892733e-03 5.518721e-02
7.303652e-01 2.888704e-03 5.519052e-02
7.308654e-01 2.884680e-03 5.519383e-02
7.313657e-01 2.880663e-03 5.519713e-02
7.318659e-01 2.876653e-03 5.520043e-02
7.323662e-01 2.872649e-03 5.520373e-02
7.328664e-01 2.868651e-03 5.520701e-02
7.333667e-01 2.864659e-03 5.521030e-02
7.338669e-01 2.860674e-03 5.521358e-02
7.343672e-01 2.856696e-03 5.521685e-02
7.348674e-01 2.852723e-03 5.522012e-02
7.353677e-01 2.848757e-03 5.522338e-02
7.358679e-01 2.844798e-03 5.522664e-02
7.363682e-01 2.840844e-03 5.522989e-02
7.368684e-01 2.836897e-03 5.523314e-02
7.373687e-01 2.832956e-03 5.523639e-02
7.378689e-01 2.829022e-03 5.523962e-02
7.383692e-01 2.825093e-03 5.524286e-02
7.388694e-01 2.821171e-03 5.524609e-02
7.393697e-01 2.817256e-03 5.524931e-02
7.398699e-01 2.813346e-03 5.525253e-02
7.403702e-01 2.809443e-03 5.525574e-02
7.408704e-01 2.805546e-03 5.525895e-02
7.413707e-01 2.801655e-03 5.526215e-02
7.418709e-01 2.797770e-03 5.526535e-02
7.423712e-01 2.793891e-03 5.526855e-02
7.428714e-01 2.790019e-03 5.527173e-02
7.433717e-01 2.786153e-03 5.527492e-02
7.438719e-01 2.782293e-03 5.527810e-02
7.443722e-01 2.778439e-03 5.528127e-02
7.448724e-01 2.774591e-03 5.528444e-02
7.453727e-01 2.770749e-03 5.528761e-02
7.458729e-01 2.766914e-03 5.529076e-02
7.463732e-01 2.763084e-03 5.529392e-02
7.468734e-01 2.759261e-03 5.529707e-02
7.473737e-01 2.755444e-03 5.530021e-02
7.478739e-01 2.751632e-03 5.530335e-02
7.483742e-01 2.747827e-03 5.530649e-02
7.488744e-01 2.744028e-03 5.530962e-02
7.493747e-01 2.740235e-03 5.531275e-02
7.498749e-01 2.736448e-03 5.531587e-02
7.503752e-01 2.732667e-03 5.531898e-02
7.508754e-01 2.728892e-03 5.532209e-02
7.513757e-01 2.725123e-03 5.532520e-02
7.518759e-01 2.721360e-03 5.532830e-02
7.523762e-01 2.717603e-03 5.533140e-02
7.528764e-01 2.713852e-03 5.533449e-02
7.533767e-01 2.710107e-03 5.533758e-02
7.538769e-01 2.706368e-03 5.534066e-02
7.543772e-01 2.702634e-03 5.534374e-02
7.548774e-01 2.698907e-03 5.534681e-02
7.553777e-01 2.695186e-03 5.534988e-02
7.558779e-01 2.691470e-03 5.535295e-02
7.563782e-01 2.687761e-03 5.535601e-02
7.568784e-01 2.684057e-03 5.535906e-02
7.573787e-01 2.680359e-03 5.536211e-02
7.578789e-01 2.676667e-03 5.536515e-02
7.583792e-01 2.672981e-03 5.536819e-02
7.588794e-01 2.669301e-03 5.537123e-02
7.593797e-01 2.665627e-03 5.537426e-02
7.598799e-01 2.661958e-03 5.537729e-02
7.603802e-01 2.658296e-03 5.538031e-02
7.608804e-01 2.654639e-03 5.538333e-02
7.613807e-01 2.650988e-03 5.538634e-02
7.618809e-01 2.647343e-03 5.538935e-02
7.623812e-01 2.643703e-03 5.539235e-02
7.628814e-01 2.640070e-03 5.539535e-02
7.633817e-01 2.636442e-03 5.539834e-02
7.638819e-01 2.632820e-03 5.540133e-02
7.643822e-01 2.629203e-03 5.540432e-02
7.648824e-01 2.625593e-03 5.540730e-02
7.653827e-01 2.621988e-03 5.541027e-02
7.658829e-01 2.618388e-03 5.541324e-02
7.663832e-01 2.614795e-03 5.541621e-02
7.668834e-01 2.611207e-03 5.541917e-02
7.673837e-01 2.607625e-03 5.542213e-02
7.678839e-01 2.604049e-03 5.542508e-02
7.683842e-01 2.600478e-03 5.542803e-02
7.688844e-01 2.596913e-03 5.543098e-02
7.693847e-01 2.593354e-03 5.543392e-02
7.698849e-01 2.589800e-03 5.543685e-02
7.703852e-01 2.586252e-03 5.543978e-02
7.708854e-01 2.582709e-03 5.544271e-02
7.713857e-01 2.579172e-03 5.544563e-02
7.718859e-01 2.575641e-03 5.544854e-02
7.723862e-01 2.572115e-03 5.545146e-02
7.728864e-01 2.568595e-03 5.545437e-02
7.733867e-01 2.565081e-03 5.545727e-02
7.738869e-01 2.561572e-03 5.546017e-02
7.743872e-01 2.558069e-03 5.546306e-02
7.748874e-01 2.554571e-03 5.546595e-02
7.753877e-01 2.551079e-03 5.546884e-02
7.758879e-01 2.547592e-03 5.547172e-02
7.763882e-01 2.544111e-03 5.547460e-02
7.768884e-01 2.540635e-03 5.547747e-02
7.773887e-01 2.537165e-03 5.548034e-02
7.778889e-01 2.533700e-03 5.548320e-02
7.783892e-01 2.530241e-03 5.548606e-02
7.788894e-01 2.526788e-03 5.548891e-02
7.793897e-01 2.523339e-03 5.549176e-02
7.798899e-01 2.519897e-03 5.549461e-02
7.803902e-01 2.516459e-03 5.549745e-02
7.808904e-01 2.513028e-03 5.550029e-02
7.813907e-01 2.509601e-03 5.550312e-02
7.818909e-01 2.506180e-03 5.550595e-02
7.823912e-01 2.502765e-03 5.550878e-02
7.828914e-01 2.499355e-03 5.551160e-02
7.833917e-01 2.495950e-03 5.551441e-02
7.838919e-01 2.492551e-03 5.551722e-02
7.843922e-01 2.489157e-03 5.552003e-02
7.848924e-01 2.485768e-03 5.552283e-02
7.853927e-01 2.482385e-03 5.552563e-02
7.858929e-01 2.479007e-03 5.552843e-02
7.863932e-01 2.475635e-03 5.553122e-02
7.868934e-01 2.472267e-03 5.553400e-02
7.873937e-01 2.468906e-03 5.553678e-02
7.878939e-01 2.465549e-03 5.553956e-02
7.883942e-01 2.462198e-03 5.554233e-02
7.888944e-01 2.458852e-03 5.554510e-02
7.893947e-01 2.455512e-03 5.554787e-02
7.898949e-01 2.452176e-03 5.555063e-02
7.903952e-01 2.448846e-03 5.555338e-02
7.908954e-01 2.445522e-03 5.555613e-02
7.913957e-01 2.442202e-03 5.555888e-02
7.918959e-01 2.438888e-03 5.556162e-02
7.923962e-01 2.435579e-03 5.556436e-02
7.928964e-01 2.432275e-03 5.556710e-02
7.933967e-01 2.428977e-03 5.556983e-02
7.938969e-01 2.425684e-03 5.557256e-02
7.943972e-01 2.422395e-03 5.557528e-02
7.948974e-01 2.419113e-03 5.557800e-02
7.953977e-01 2.415835e-03 5.558071e-02
7.958979e-01 2.412563e-03 5.558342e-02
7.963982e-01 2.409295e-03 5.558613e-02
7.968984e-01 2.406033e-03 5.558883e-02
7.973987e-01 2.402776e-03 5.559153e-02
7.978989e-01 2.399524e-03 5.559422e-02
7.983992e-01 2.396278e-03 5.559691e-02
7.988994e-01 2.393036e-03 5.559959e-02
7.993997e-01 2.389800e-03 5.560227e-02
7.998999e-01 2.386568e-03 5.560495e-02
8.004002e-01 2.383342e-03 5.560762e-02
8.009005e-01 2.380121e-03 5.561029e-02
8.014007e-01 2.376905e-03 5.561296e-02
8.019010e-01 2.373694e-03 5.561562e-02
8.024012e-01 2.370488e-03 5.561827e-02
8.029015e-01 2.367288e-03 5.562093e-02
8.034017e-01 2.364092e-03 5.562357e-02
8.039020e-01 2.360901e-03 5.562622e-02
8.044022e-01 2.357716e-03 5.562886e-02
8.049025e-01 2.354535e-03 5.563149e-02
8.054027e-01 2.351360e-03 5.563413e-02
8.059030e-01 2.348189e-03 5.563675e-02
8.064032e-01 2.345024e-03 5.563938e-02
8.069035e-01 2.341863e-03 5.564200e-02
8.074037e-01 2.338708e-03 5.564462e-02
8.079040e-01 2.335557e-03 5.564723e-02
8.084042e-01 2.332412e-03 5.564984e-02
8.089045e-01 2.329271e-03 5.565244e-02
8.094047e-01 2.326136e-03 5.565504e-02
8.099050e-01 2.323005e-03 5.565764e-02
8.104052e-01 2.319879e-03 5.566023e-02
8.109055e-01 2.316758e-03 5.566282e-02
8.114057e-01 2.313643e-03 5.566540e-02
8.119060e-01 2.310532e-03 5.566798e-02
8.124062e-01 2.307426e-03 5.567056e-02
8.129065e-01 2.304325e-03 5.567313e-02
8.134067e-01 2.301228e-03 5.567570e-02
8.139070e-01 2.298137e-03 5.567826e-02
8.144072e-01 2.295051e-03 5.568082e-02
8.149075e-01 2.291969e-03 5.568338e-02
8.154077e-01 2.288892e-03 5.568593e-02
8.159080e-01 2.285821e-03 5.568848e-02
8.164082e-01 2.282754e-03 5.569103e-02
8.169085e-01 2.279691e-03 5.569357e-02
8.174087e-01 2.276634e-03 5.569610e-02
8.179090e-01 2.273582e-03 5.569864e-02
8.184092e-01 2.270534e-03 5.570117e-02
8.189095e-01 2.267491e-03 5.570369e-02
8.194097e-01 2.264453e-03 5.570622e-02
8.199100e-01 2.261420e-03 5.570873e-02
8.204102e-01 2.258391e-03 5.571125e-02
8.209105e-01 2.255368e-03 5.571376e-02
8.214107e-01 2.252349e-03 5.571626e-02
8.219110e-01 2.249335e-03 5.571877e-02
8.224112e-01 2.246325e-03 5.572127e-02
8.229115e-01 2.243321e-03 5.572376e-02
8.234117e-01 2.240321e-03 5.572625e-02
8.239120e-01 2.237325e-03 5.572874e-02
8.244122e-01 2.234335e-03 5.573122e-02
8.249125e-01 2.231349e-03 5.573370e-02
8.254127e-01 2.228368e-03 5.573618e-02
8.259130e-01 2.225392e-03 5.573865e-02
8.264132e-01 2.222420e-03 5.574112e-02
8.269135e-01 2.219453e-03 5.574358e-02
8.274137e-01 2.216491e-03 5.574604e-02
8.279140e-01 2.213533e-03 5.574850e-02
8.284142e-01 2.210580e-03 5.575095e-02
8.289145e-01 2.207632e-03 5.575340e-02
8.294147e-01 2.204689e-03 5.575585e-02
8.299150e-01 2.201750e-03 5.575829e-02
8.304152e-01 2.198815e-03 5.576073e-02
8.309155e-01 2.195885e-03 5.576317e-02
8.314157e-01 2.192960e-03 5.576560e-02
8.319160e-01 2.190040e-03 5.576802e-02
8.324162e-01 2.187124e-03 5.577045e-02
8.329165e-01 2.184213e-03 5.577287e-02
8.334167e-01 2.181306e-03 5.577528e-02
8.339170e-01 2.178404e-03 5.577770e-02
8.344172e-01 2.175506e-03 5.578010e-02
8.349175e-01 2.172613e-03 5.578251e-02
8.354177e-01 2.169725e-03 5.578491e-02
8.359180e-01 2.166841e-03 5.578731e-02
8.364182e-01 2.163961e-03 5.578970e-02
8.369185e-01 2.161087e-03 5.579209e-02
8.374187e-01 2.158216e-03 5.579448e-02
8.379190e-01 2.155351e-03 5.579686e-02
8.384192e-01 2.152489e-03 5.579924e-02
8.389195e-01 2.149633e-03 5.580162e-02
8.394197e-01 2.146780e-03 5.580399e-02
8.399200e-01 2.143933e-03 5.580636e-02
8.404202e-01 2.141089e-03 5.580873e-02
8.409205e-01 2.138250e-03 5.581109e-02
8.414207e-01 2.135416e-03 5.581344e-02
8.419210e-01 2.132586e-03 5.581580e-02
8.424212e-01 2.129761e-03 5.581815e-02
8.429215e-01 2.126940e-03 5.582050e-02
8.434217e-01 2.124123e-03 5.582284e-02
8.439220e-01 2.121311e-03 5.582518e-02
8.444222e-01 2.118504e-03 5.582752e-02
8.449225e-01 2.115700e-03 5.582985e-02
8.454227e-01 2.112901e-03 5.583218e-02
8.459230e-01 2.110107e-03 5.583450e-02
8.464232e-01 2.107317e-03 5.583683e-02
8.469235e-01 2.104531e-03 5.583915e-02
8.474237e-01 2.101750e-03 5.584146e-02
8.479240e-01 2.098973e-03 5.584377e-02
8.484242e-01 2.096201e-03 5.584608e-02
8.489245e-01 2.093432e-03 5.584839e-02
8.494247e-01 2.090669e-03 5.585069e-02
8.499250e-01 2.087909e-03 5.585298e-02
8.504252e-01 2.085154e-03 5.585528e-02
8.509255e-01 2.082403e-03 5.585757e-02
8.514257e-01 2.079657e-03 5.585986e-02
8.519260e-01 2.076915e-03 5.586214e-02
8.524262e-01 2.074177e-03 5.586442e-02
8.529265e-01 2.071443e-03 5.586670e-02
8.534267e-01 2.068714e-03 5.586897e-02
8.539270e-01 2.065989e-03 5.587124e-02
8.544272e-01 2.063268e-03 5.587351e-02
8.549275e-01 2.060552e-03 5.587577e-02
8.554277e-01 2.057840e-03 5.587803e-02
8.559280e-01 2.055132e-03 5.588028e-02
8.564282e-01 2.052429e-03 5.588254e-02
8.569285e-01 2.049729e-03 5.588478e-02
8.574287e-01 2.047034e-03 5.588703e-02
8.579290e-01 2.044343e-03 5.588927e-02
8.584292e-01 2.041657e-03 5.589151e-02
8.589295e-01 2.038974e-03 5.589375e-02
8.594297e-01 2.036296e-03 5.589598e-02
8.599300e-01 2.033622e-03 5.589821e-02
8.604302e-01 2.030952e-03 5.590043e-02
8.609305e-01 2.028287e-03 5.590265e-02
8.614307e-01 2.025625e-03 5.590487e-02
8.619310e-01 2.022968e-03 5.590709e-02
8.624312e-01 2.020315e-03 5.590930e-02
8.629315e-01 2.017666e-03 5.591151e-02
8.634317e-01 2.015021e-03 5.591371e-02
8.639320e-01 2.012381e-03 5.591592e-02
8.644322e-01 2.009744e-03 5.591811e-02
8.649325e-01 2.007112e-03 5.592031e-02
8.654327e-01 2.004484e-03 5.592250e-02
8.659330e-01 2.001860e-03 5.592469e-02
8.664332e-01 1.999240e-03 5.592687e-02
8.669335e-01 1.996624e-03 5.592906e-02
8.674337e-01 1.994012e-03 5.593123e-02
8.679340e-01 1.991405e-03 5.593341e-02
8.684342e-01 1.988801e-03 5.593558e-02
8.689345e-01 1.986202e-03 5.593775e-02
8.694347e-01 1.983606e-03 5.593991e-02
8.699350e-01 1.981015e-03 5.594208e-02
8.704352e-01 1.978428e-03 5.594423e-02
8.709355e-01 1.975845e-03 5.594639e-02
8.714357e-01 1.973266e-03 5.594854e-02
8.719360e-01 1.970690e-03 5.595069e-02
8.724362e-01 1.968119e-03 5.595284e-02
8.729365e-01 1.965553e-03 5.595498e-02
8.734367e-01 1.962990e-03 5.595712e-02
