t mart.ci0 mart.cin aust.ci0 aust.cin
5.250263e+00 1.659728e-04 1.610931e-04 1.075095e-01 3.344140e-02
5.300265e+00 1.653079e-04 1.604972e-04 1.073721e-01 3.344140e-02
5.350268e+00 1.646524e-04 1.599093e-04 1.072360e-01 3.344140e-02
5.400270e+00 1.640061e-04 1.593291e-04 1.071012e-01 3.344140e-02
5.450273e+00 1.633689e-04 1.587567e-04 1.069677e-01 3.344140e-02
5.500275e+00 1.627405e-04 1.581917e-04 1.068355e-01 3.344140e-02
5.550278e+00 1.621208e-04 1.576339e-04 1.067045e-01 3.344140e-02
5.600280e+00 1.615095e-04 1.570827e-04 1.065747e-01 3.344140e-02
5.650283e+00 1.609064e-04 1.565385e-04 1.064462e-01 3.344140e-02
5.700285e+00 1.603114e-04 1.560011e-04 1.063189e-01 3.344140e-02
5.750288e+00 1.597242e-04 1.554705e-04 1.061927e-01 3.344140e-02
5.800290e+00 1.591448e-04 1.549465e-04 1.060676e-01 3.344140e-02
5.850293e+00 1.585729e-04 1.544290e-04 1.059437e-01 3.344140e-02
5.900295e+00 1.580085e-04 1.539178e-04 1.058209e-01 3.344140e-02
5.950298e+00 1.574513e-04 1.534125e-04 1.056992e-01 3.344140e-02
6.000300e+00 1.569011e-04 1.529127e-04 1.055785e-01 3.344140e-02
6.050303e+00 1.563579e-04 1.524187e-04 1.054590e-01 3.344140e-02
6.100305e+00 1.558214e-04 1.519307e-04 1.053404e-01 3.344140e-02
6.150308e+00 1.552915e-04 1.514483e-04 1.052229e-01 3.344140e-02
6.200310e+00 1.547681e-04 1.509716e-04 1.051064e-01 3.344140e-02
6.250313e+00 1.542511e-04 1.505005e-04 1.049908e-01 3.344140e-02
6.300315e+00 1.537403e-04 1.500347e-04 1.048763e-01 3.344140e-02
6.350318e+00 1.532357e-04 1.495743e-04 1.047627e-01 3.344140e-02
6.400320e+00 1.527371e-04 1.491185e-04 1.046500e-01 3.344140e-02
6.450323e+00 1.522443e-04 1.486675e-04 1.045383e-01 3.344140e-02
6.500325e+00 1.517573e-04 1.482216e-04 1.044275e-01 3.344140e-02
6.550328e+00 1.512758e-04 1.477806e-04 1.043176e-01 3.344140e-02
6.600330e+00 1.507999e-04 1.473445e-04 1.042086e-01 3.344140e-02
6.650333e+00 1.503294e-04 1.469131e-04 1.041004e-01 3.344140e-02
6.700335e+00 1.498643e-04 1.464864e-04 1.039931e-01 3.344140e-02
6.750338e+00 1.494044e-04 1.460643e-04 1.038867e-01 3.344140e-02
6.800340e+00 1.489496e-04 1.456468e-04 1.037811e-01 3.344140e-02
6.850343e+00 1.484999e-04 1.452334e-04 1.036763e-01 3.344140e-02
6.900345e+00 1.480552e-04 1.448241e-04 1.035724e-01 3.344140e-02
6.950348e+00 1.476153e-04 1.444190e-04 1.034692e-01 3.344140e-02
7.000350e+00 1.471801e-04 1.440182e-04 1.033668e-01 3.344140e-02
7.050353e+00 1.467497e-04 1.436216e-04 1.032652e-01 3.344140e-02
7.100355e+00 1.463238e-04 1.432290e-04 1.031644e-01 3.344140e-02
7.150358e+00 1.459025e-04 1.428404e-04 1.030643e-01 3.344140e-02
7.200360e+00 1.454857e-04 1.424558e-04 1.029650e-01 3.344140e-02
7.250363e+00 1.450732e-04 1.420750e-04 1.028664e-01 3.344140e-02
7.300365e+00 1.446651e-04 1.416980e-04 1.027686e-01 3.344140e-02
7.350368e+00 1.442612e-04 1.413242e-04 1.026714e-01 3.344140e-02
7.400370e+00 1.438614e-04 1.409538e-04 1.025750e-01 3.344140e-02
7.450373e+00 1.434656e-04 1.405869e-04 1.024793e-01 3.344140e-02
7.500375e+00 1.430738e-04 1.402236e-04 1.023842e-01 3.344140e-02
7.550378e+00 1.426858e-04 1.398638e-04 1.022898e-01 3.344140e-02
7.600380e+00 1.423017e-04 1.395075e-04 1.021961e-01 3.344140e-02
7.650383e+00 1.419214e-04 1.391546e-04 1.021031e-01 3.344140e-02
7.700385e+00 1.415449e-04 1.388051e-04 1.020107e-01 3.344140e-02
7.750388e+00 1.411720e-04 1.384588e-04 1.019189e-01 3.344140e-02
7.800390e+00 1.408027e-04 1.381158e-04 1.018278e-01 3.344140e-02
7.850393e+00 1.404370e-04 1.377760e-04 1.017373e-01 3.344140e-02
7.900395e+00 1.400748e-04 1.374389e-04 1.016475e-01 3.344140e-02
7.950398e+00 1.397161e-04 1.371049e-04 1.015582e-01 3.344140e-02
8.000400e+00 1.393607e-04 1.367740e-04 1.014696e-01 3.344140e-02
8.050403e+00 1.390087e-04 1.364461e-04 1.013815e-01 3.344140e-02
8.100405e+00 1.386600e-04 1.361211e-04 1.012940e-01 3.344140e-02
8.150408e+00 1.383145e-04 1.357991e-04 1.012071e-01 3.344140e-02
8.200410e+00 1.379722e-04 1.354799e-04 1.011208e-01 3.344140e-02
8.250413e+00 1.376330e-04 1.351636e-04 1.010351e-01 3.344140e-02
8.300415e+00 1.372970e-04 1.348501e-04 1.009499e-01 3.344140e-02
8.350418e+00 1.369640e-04 1.345393e-04 1.008652e-01 3.344140e-02
8.400420e+00 1.366340e-04 1.342313e-04 1.007811e-01 3.344140e-02
8.450423e+00 1.363071e-04 1.339256e-04 1.006976e-01 3.344140e-02
8.500425e+00 1.359830e-04 1.336222e-04 1.006146e-01 3.344140e-02
8.550428e+00 1.356617e-04 1.333214e-04 1.005321e-01 3.344140e-02
8.600430e+00 1.353433e-04 1.330232e-04 1.004501e-01 3.344140e-02
8.650433e+00 1.350276e-04 1.327275e-04 1.003687e-01 3.344140e-02
8.700435e+00 1.347146e-04 1.324342e-04 1.002877e-01 3.344140e-02
8.750438e+00 1.344044e-04 1.321435e-04 1.002073e-01 3.344140e-02
8.800440e+00 1.340967e-04 1.318552e-04 1.001273e-01 3.344140e-02
8.850443e+00 1.337917e-04 1.315692e-04 1.000479e-01 3.344140e-02
8.900445e+00 1.334893e-04 1.312856e-04 9.996890e-02 3.344140e-02
8.950448e+00 1.331895e-04 1.310044e-04 9.989041e-02 3.344140e-02
9.000450e+00 1.328922e-04 1.307254e-04 9.981239e-02 3.344140e-02
9.050453e+00 1.325974e-04 1.304487e-04 9.973484e-02 3.344140e-02
9.100455e+00 1.323050e-04 1.301737e-04 9.965777e-02 3.344140e-02
9.150458e+00 1.320151e-04 1.299009e-04 9.958116e-02 3.344140e-02
9.200460e+00 1.317274e-04 1.296302e-04 9.950499e-02 3.344140e-02
9.250463e+00 1.314421e-04 1.293616e-04 9.942928e-02 3.344140e-02
9.300465e+00 1.311591e-04 1.290952e-04 9.935401e-02 3.344140e-02
9.350468e+00 1.308783e-04 1.288309e-04 9.927917e-02 3.344140e-02
9.400470e+00 1.305998e-04 1.285686e-04 9.920477e-02 3.344140e-02
9.450473e+00 1.303234e-04 1.283084e-04 9.913080e-02 3.344140e-02
9.500475e+00 1.300493e-04 1.280502e-04 9.905725e-02 3.344140e-02
9.550478e+00 1.297773e-04 1.277940e-04 9.898413e-02 3.344140e-02
9.600480e+00 1.295075e-04 1.275397e-04 9.891141e-02 3.344140e-02
9.650483e+00 1.292398e-04 1.272874e-04 9.883911e-02 3.344140e-02
9.700485e+00 1.289742e-04 1.270370e-04 9.876722e-02 3.344140e-02
9.750488e+00 1.287107e-04 1.267882e-04 9.869574e-02 3.344140e-02
9.800490e+00 1.284491e-04 1.265410e-04 9.862466e-02 3.344140e-02
9.850493e+00 1.281896e-04 1.262956e-04 9.855397e-02 3.344140e-02
9.900495e+00 1.279319e-04 1.260520e-04 9.848367e-02 3.344140e-02
9.950498e+00 1.276762e-04 1.258102e-04 9.841376e-02 3.344140e-02
1.000050e+01 1.274224e-04 1.255702e-04 9.834422e-02 3.344140e-02
1.005050e+01 1.271704e-04 1.253319e-04 9.827507e-02 3.344140e-02
1.010051e+01 1.269204e-04 1.250954e-04 9.820629e-02 3.344140e-02
1.015051e+01 1.266721e-04 1.248606e-04 9.813788e-02 3.344140e-02
1.020051e+01 1.264257e-04 1.246275e-04 9.806984e-02 3.344140e-02
1.025051e+01 1.261811e-04 1.243961e-04 9.800216e-02 3.344140e-02
1.030052e+01 1.259383e-04 1.241663e-04 9.793484e-02 3.344140e-02
1.035052e+01 1.256973e-04 1.239381e-04 9.786787e-02 3.344140e-02
1.040052e+01 1.254580e-04 1.237116e-04 9.780126e-02 3.344140e-02
1.045052e+01 1.252204e-04 1.234867e-04 9.773500e-02 3.344140e-02
1.050053e+01 1.249846e-04 1.232630e-04 9.766909e-02 3.344140e-02
